Trajectory ID,SMILES,PSMILES,CONDUCTIVITY,log10_cond,fold
14595,CCCC(O*)C(=O)NCC(C)CNC(=O)*,CCCC(O[*])C(=O)NCC(C)CNC(=O)[*],4.73e-05,-4.325138859262188,2
14596,CCCN(CCC)C(=O)C(CO*)NC(=O)*,CCCN(CCC)C(=O)C(CO[*])NC(=O)[*],2.12e-05,-4.673664139071248,2
14597,O=C(CCCCCOC(=O)*)NOCCO*,O=C(CCCCCOC(=O)[*])NOCCO[*],0.000123,-3.910094888560602,3
14598,CCN(CCCOC(=O)*)C(=O)CO*,CCN(CCCOC(=O)[*])C(=O)CO[*],5.96e-05,-4.2247537402597635,1
14599,C=CC(O*)C(=O)OCCOCCOC(=O)*,C=CC(O[*])C(=O)OCCOCCOC(=O)[*],7.02e-05,-4.153662887870195,3
14600,CN(CCNC(=O)*)CC(CC(F)F)N*,CN(CCNC(=O)[*])CC(CC(F)F)N[*],7.96e-05,-4.099086932262331,0
14601,CCCC(CCOC(=O)*)CNC(=O)CO*,CCCC(CCOC(=O)[*])CNC(=O)CO[*],4.38e-05,-4.3585258894959,3
14602,CC=CC(=O)NC(C)(CO*)COC(=O)*,CC=CC(=O)NC(C)(CO[*])COC(=O)[*],4.16e-05,-4.380906669373258,2
14603,CC(CO*)CSCCCCCOC(=O)*,CC(CO[*])CSCCCCCOC(=O)[*],7.07e-05,-4.150580586203101,0
14604,CCC(CNC(CO*)COC(=O)*)OC,CCC(CNC(CO[*])COC(=O)[*])OC,6.83e-05,-4.165579296318468,3
14605,COCC(CCOC(=O)*)NCC(C)O*,COCC(CCOC(=O)[*])NCC(C)O[*],4.88e-05,-4.311580177997289,1
14606,CCC(N*)C(=O)NC(C)CC(C)NC(=O)*,CCC(N[*])C(=O)NC(C)CC(C)NC(=O)[*],5.77e-05,-4.238824186844268,3
14607,CCC(CN(C)CCOCCN*)OC(=O)*,CCC(CN(C)CCOCCN[*])OC(=O)[*],0.000254,-3.595166283380062,2
14608,CCN(CCO*)CCOC(=O)*,CCN(CCO[*])CCOC(=O)[*],9.12e-05,-4.0400051616715835,2
14609,CC(CN(N)CC(C)OC(=O)*)O*,CC(CN(N)CC(C)OC(=O)[*])O[*],0.000103,-3.987162775294828,1
14610,CN(CCOCCN*)CC(C)(C)NC(=O)*,CN(CCOCCN[*])CC(C)(C)NC(=O)[*],9.15e-05,-4.0385789059335515,1
14611,CC(CN(C)C(=O)C(C)NC(=O)*)N*,CC(CN(C)C(=O)C(C)NC(=O)[*])N[*],4.97e-05,-4.303643611266668,2
14612,C=C(C)CNC(=O)C(CCCN*)NC(=O)*,C=C(C)CNC(=O)C(CCCN[*])NC(=O)[*],5.55e-05,-4.255707016877324,3
14613,CC(C)(CNCCCOCCOC(=O)*)O*,CC(C)(CNCCCOCCOC(=O)[*])O[*],0.000108,-3.9665762445130506,3
14614,CC(C)C(OC(=O)*)C(=O)NCC(CF)O*,CC(C)C(OC(=O)[*])C(=O)NCC(CF)O[*],3.95e-05,-4.403402904373539,3
14615,CC(CN*)C(=O)NCCCCCOC(=O)*,CC(CN[*])C(=O)NCCCCCOC(=O)[*],6.81e-05,-4.166852888087215,3
14616,CC(C)CC(NC(=O)*)C(=O)N(C)CCN*,CC(C)CC(NC(=O)[*])C(=O)N(C)CCN[*],3.83e-05,-4.416801226031377,1
14617,CC(CCO*)NC(=O)CCOC(=O)*,CC(CCO[*])NC(=O)CCOC(=O)[*],9.01e-05,-4.045275209020937,3
14618,CN(C(=O)C(CCNC(=O)*)N*)C(C)(C)C,CN(C(=O)C(CCNC(=O)[*])N[*])C(C)(C)C,4.43e-05,-4.3535962737769305,0
14619,CN(CCCO*)CCCOC(=O)*,CN(CCCO[*])CCCOC(=O)[*],0.000207,-3.684029654543082,0
14620,CC(C)(C)NCC(CNCCOC(=O)*)O*,CC(C)(C)NCC(CNCCOC(=O)[*])O[*],6.35e-05,-4.197226274708024,2
14621,CC=C(C)C(=O)NCC(OC(=O)*)C(C)O*,CC=C(C)C(=O)NCC(OC(=O)[*])C(C)O[*],4e-05,-4.3979400086720375,3
14622,CC(C)(C)OC(=O)C(CCN*)NC(=O)*,CC(C)(C)OC(=O)C(CCN[*])NC(=O)[*],7.04e-05,-4.152427340857888,1
14623,CN(CCOC(=O)*)C(=O)CCN*,CN(CCOC(=O)[*])C(=O)CCN[*],5.45e-05,-4.2636034977233574,3
14624,CCOCCN(CCNC(=O)*)CCO*,CCOCCN(CCNC(=O)[*])CCO[*],0.000142,-3.8477116556169437,2
14625,CC(N*)C(C)C(=O)NCC=CCOC(=O)*,CC(N[*])C(C)C(=O)NCC=CCOC(=O)[*],3.16e-05,-4.5003129173815966,0
14626,CC(C)C(CCSCCO*)OC(=O)*,CC(C)C(CCSCCO[*])OC(=O)[*],5.59e-05,-4.252588192113577,0
14627,CC(CCCO*)NC(=O)CCOC(=O)*,CC(CCCO[*])NC(=O)CCOC(=O)[*],6.8e-05,-4.167491087293763,3
14628,N=C(O)C(CO*)NC(=O)*,N=C(O)C(CO[*])NC(=O)[*],6.47e-05,-4.189095719331299,2
14629,C=C(Cl)CN(CCO*)CCOC(=O)*,C=C(Cl)CN(CCO[*])CCOC(=O)[*],0.000104,-3.9829666607012197,0
14630,C=CC(CO*)NC(C)C(C)OC(=O)*,C=CC(CO[*])NC(C)C(C)OC(=O)[*],4.55e-05,-4.341988603342887,0
14631,CC(O*)C(NC(=O)*)C(N)=O,CC(O[*])C(NC(=O)[*])C(N)=O,4.16e-05,-4.380906669373258,3
14632,NC(N)=NN=CC(CO*)OC(=O)*,NC(N)=NN=CC(CO[*])OC(=O)[*],7.73e-05,-4.111820506081675,3
14633,CC=CC(=O)NCC(C)(CO*)COC(=O)*,CC=CC(=O)NCC(C)(CO[*])COC(=O)[*],4.56e-05,-4.341035157335565,2
14634,CCC(CNCCN(C)CCOC(=O)*)O*,CCC(CNCCN(C)CCOC(=O)[*])O[*],0.000122,-3.9136401693252516,0
14635,C=CCOC(=O)C(CCCCNC(=O)*)N*,C=CCOC(=O)C(CCCCNC(=O)[*])N[*],5.91e-05,-4.228412519118745,3
14636,CCC(C)(OC(=O)*)C(=O)NCC(C)O*,CCC(C)(OC(=O)[*])C(=O)NCC(C)O[*],9.67e-05,-4.014573525916998,3
14637,CCCOC(=O)NCC(COC(=O)*)O*,CCCOC(=O)NCC(COC(=O)[*])O[*],5.69e-05,-4.244887733604929,1
14638,CC(CCO*)NCCCOCCOC(=O)*,CC(CCO[*])NCCCOCCOC(=O)[*],0.000121,-3.91721462968355,3
14639,CC(CC(=O)N(C)CC(C)(C)NC(=O)*)N*,CC(CC(=O)N(C)CC(C)(C)NC(=O)[*])N[*],5.22e-05,-4.282329496997738,2
14640,CCN(CCN*)CCOCCNC(=O)*,CCN(CCN[*])CCOCCNC(=O)[*],0.000157,-3.8041003475907664,3
14641,CC(C)(CO*)C(=O)NCC=CCOC(=O)*,CC(C)(CO[*])C(=O)NCC=CCOC(=O)[*],4.34e-05,-4.36251027048749,2
14642,CC(C)N(CCO*)CCOCCNC(=O)*,CC(C)N(CCO[*])CCOCCNC(=O)[*],0.000173,-3.7619538968712045,1
14643,CC(C)(CCOC(=O)CO*)OC(=O)*,CC(C)(CCOC(=O)CO[*])OC(=O)[*],4.12e-05,-4.3851027839668655,0
14644,CC(C)OC(=O)C(OC(=O)*)C(O*)C(=O)O,CC(C)OC(=O)C(OC(=O)[*])C(O[*])C(=O)O,2.1e-05,-4.6777807052660805,3
14645,CC(C)(CNC(=O)CCO*)OC(=O)*,CC(C)(CNC(=O)CCO[*])OC(=O)[*],7.16e-05,-4.145086977692144,0
14646,CCOCCN(C)CC(CN*)OC(=O)*,CCOCCN(C)CC(CN[*])OC(=O)[*],0.000109,-3.962573502059376,3
14647,CC(CNC(=O)*)C(=O)NCCC(C)(C)N*,CC(CNC(=O)[*])C(=O)NCCC(C)(C)N[*],3.11e-05,-4.507239610973163,3
14648,CCOCCN(CCO*)CC(C)OC(=O)*,CCOCCN(CCO[*])CC(C)OC(=O)[*],0.00014,-3.8538719643217623,1
14649,CCC(CC)(CNC(=O)CCNC(=O)*)N*,CCC(CC)(CNC(=O)CCNC(=O)[*])N[*],5.13e-05,-4.289882634888183,2
14650,O=C(CCCCOC(=O)*)NOCCO*,O=C(CCCCOC(=O)[*])NOCCO[*],0.000124,-3.906578314837765,1
14651,CCC(CNC(=O)C(C)(C)CNC(=O)*)N*,CCC(CNC(=O)C(C)(C)CNC(=O)[*])N[*],5.53e-05,-4.257274868695302,3
14652,CC(OC(=O)*)C(=O)OCC(C)(C)CO*,CC(OC(=O)[*])C(=O)OCC(C)(C)CO[*],1.74e-05,-4.7594507517174005,2
14653,CC(COC(=O)*)CSC(C)C(C)O*,CC(COC(=O)[*])CSC(C)C(C)O[*],3.96e-05,-4.402304814074488,3
14654,CC(NCCOCCCO*)C(C)OC(=O)*,CC(NCCOCCCO[*])C(C)OC(=O)[*],0.000175,-3.7569619513137056,0
14655,C=C(C)CN(CC)CC(CO*)OC(=O)*,C=C(C)CN(CC)CC(CO[*])OC(=O)[*],6.27e-05,-4.202732459169283,3
14656,CC(CONC(=O)CC(C)(C)NC(=O)*)N*,CC(CONC(=O)CC(C)(C)NC(=O)[*])N[*],2.71e-05,-4.567030709125595,3
14657,CCOCCCN(CCNC(=O)*)CCO*,CCOCCCN(CCNC(=O)[*])CCO[*],0.000156,-3.8068754016455384,2
14658,CC(NC(=O)*)C(=O)NC(C)(C)CO*,CC(NC(=O)[*])C(=O)NC(C)(C)CO[*],6.31e-05,-4.199970640755866,3
14659,CC(OC(=O)*)C(=O)NOC(C)(C)CO*,CC(OC(=O)[*])C(=O)NOC(C)(C)CO[*],4.92e-05,-4.308034897232639,0
14660,C=C(C)C(COC(=O)*)SCC(C)O*,C=C(C)C(COC(=O)[*])SCC(C)O[*],5.25e-05,-4.279840696594043,3
14661,CC(OC(=O)*)C(=O)OCCOCCO*,CC(OC(=O)[*])C(=O)OCCOCCO[*],9.97e-05,-4.001304841688344,0
14662,C=CC(=O)NCC(COC(=O)*)O*,C=CC(=O)NCC(COC(=O)[*])O[*],8.09e-05,-4.092051478387727,3
14663,CCC(CN(C)CCNC(=O)*)N*,CCC(CN(C)CCNC(=O)[*])N[*],9.09e-05,-4.041436116778033,1
14664,CCC(NC(=O)*)C(=O)NC(C)(C)CCN*,CCC(NC(=O)[*])C(=O)NC(C)(C)CCN[*],3.16e-05,-4.5003129173815966,3
14665,CC(C)(OCCN*)OCCNC(=O)*,CC(C)(OCCN[*])OCCNC(=O)[*],7.87e-05,-4.104025267640935,1
14666,CC(C)(CNCCO*)NC(=O)*,CC(C)(CNCCO[*])NC(=O)[*],5.37e-05,-4.270025714300444,2
14667,C=CC(C)(CNCCCCO*)OC(=O)*,C=CC(C)(CNCCCCO[*])OC(=O)[*],9.56e-05,-4.0195421077238995,3
14668,CC(CCNC(=O)C(C)OC(=O)*)CCO*,CC(CCNC(=O)C(C)OC(=O)[*])CCO[*],5.78e-05,-4.2380721615794705,3
14669,C=CCCC(COC(=O)*)NCC(C)O*,C=CCCC(COC(=O)[*])NCC(C)O[*],6.2e-05,-4.2076083105017466,3
14670,COCC(CNCCOC(=O)*)O*,COCC(CNCCOC(=O)[*])O[*],0.000142,-3.8477116556169437,3
14671,CC(CNCCOCCCO*)OC(=O)*,CC(CNCCOCCCO[*])OC(=O)[*],0.000202,-3.694648630553376,0
14672,CCOCCOCC(CN*)OC(=O)*,CCOCCOCC(CN[*])OC(=O)[*],0.000105,-3.9788107009300617,3
14673,C=CC(C)(CNCC(CC)O*)OC(=O)*,C=CC(C)(CNCC(CC)O[*])OC(=O)[*],9.75e-05,-4.010995384301463,1
14674,CN(CCCN*)CCOC(=O)*,CN(CCCN[*])CCOC(=O)[*],8.99e-05,-4.046240308266771,1
14675,CNCC(CN(C)C(C)C(C)O*)OC(=O)*,CNCC(CN(C)C(C)C(C)O[*])OC(=O)[*],8.55e-05,-4.068033885271827,3
14676,CC(C)CC(CNC(=O)CCO*)OC(=O)*,CC(C)CC(CNC(=O)CCO[*])OC(=O)[*],5.7e-05,-4.2441251443275085,0
14677,CC(NC(=O)C(CNC(=O)*)O*)C(F)F,CC(NC(=O)C(CNC(=O)[*])O[*])C(F)F,4.22e-05,-4.374687549038327,1
14678,CC(CN*)OCCOC(=O)*,CC(CN[*])OCCOC(=O)[*],9.35e-05,-4.029188389127483,2
14679,CCC(O*)C(C)C(CC)OC(=O)*,CCC(O[*])C(C)C(CC)OC(=O)[*],4.32e-05,-4.364516253185088,2
14680,CC(C)C(NC(=O)*)C(=O)N(C)CCO*,CC(C)C(NC(=O)[*])C(=O)N(C)CCO[*],4.78e-05,-4.320572103387881,1
14681,CN(CC(F)F)C(=O)CC(CN*)OC(=O)*,CN(CC(F)F)C(=O)CC(CN[*])OC(=O)[*],6.7e-05,-4.173925197299174,0
14682,O=C(CCCO*)NCCOC(=O)*,O=C(CCCO[*])NCCOC(=O)[*],9.4e-05,-4.026872146400302,3
14683,CCCN(C)C(=O)C(N*)C(C)(C)OC(=O)*,CCCN(C)C(=O)C(N[*])C(C)(C)OC(=O)[*],3.38e-05,-4.471083299722345,0
14684,CCCC(O*)C(CCC)OC(=O)*,CCCC(O[*])C(CCC)OC(=O)[*],2.35e-05,-4.628932137728264,1
14685,CCN(CCNCC(C)OC(=O)*)CCO*,CCN(CCNCC(C)OC(=O)[*])CCO[*],0.000123,-3.910094888560602,2
14686,CC(CO*)(COC(=O)*)CSCCC#N,CC(CO[*])(COC(=O)[*])CSCCC#N,0.0001,-4.0,3
14687,C=CCC(CNCC(C)OC(=O)*)CO*,C=CCC(CNCC(C)OC(=O)[*])CO[*],8.91e-05,-4.050122295963125,3
14688,C=CC(CNCCC(C)(C)O*)OC(=O)*,C=CC(CNCCC(C)(C)O[*])OC(=O)[*],5.1e-05,-4.292429823902063,0
14689,COC(=O)C(C)(CO*)COC(=O)*,COC(=O)C(C)(CO[*])COC(=O)[*],4.09e-05,-4.388276691992658,2
14690,CC(CSCC(OC(=O)*)C(C)C)O*,CC(CSCC(OC(=O)[*])C(C)C)O[*],5.67e-05,-4.246416941107094,1
14691,CCC(C)NC(=O)C(CCN*)NC(=O)*,CCC(C)NC(=O)C(CCN[*])NC(=O)[*],3.9e-05,-4.4089353929735005,3
14692,C=CCCC(CN(CC)CCN*)OC(=O)*,C=CCCC(CN(CC)CCN[*])OC(=O)[*],8.15e-05,-4.088842391260023,0
14693,CN(CC=CCl)CC(CN*)OC(=O)*,CN(CC=CCl)CC(CN[*])OC(=O)[*],7.72e-05,-4.112382699664264,3
14694,CC(CCCO*)COC(=O)*,CC(CCCO[*])COC(=O)[*],8.95e-05,-4.048176964684088,3
14695,COCC(C)N(CCNC(=O)*)CCO*,COCC(C)N(CCNC(=O)[*])CCO[*],0.000113,-3.9469215565165805,1
14696,CCC(CC)C(COC(=O)*)N*,CCC(CC)C(COC(=O)[*])N[*],7.93e-05,-4.100726812682396,2
14697,COCCCCN(CCNC(=O)*)CCO*,COCCCCN(CCNC(=O)[*])CCO[*],0.000177,-3.7520267336381936,0
14698,CCC(CN(C)CC(COC)OC(=O)*)N*,CCC(CN(C)CC(COC)OC(=O)[*])N[*],7.26e-05,-4.139063379299906,0
14699,CN(CCN*)C(=O)C(CC(F)F)NC(=O)*,CN(CCN[*])C(=O)C(CC(F)F)NC(=O)[*],3.73e-05,-4.428291168191312,2
14700,CC(COCCOCCOC(=O)*)O*,CC(COCCOCCOC(=O)[*])O[*],0.000205,-3.688246138944246,2
14701,CC(C)N(C)C(=O)C(CCN*)NC(=O)*,CC(C)N(C)C(=O)C(CCN[*])NC(=O)[*],2.25e-05,-4.647817481888637,2
14702,CCC(CNCCOCCCO*)OC(=O)*,CCC(CNCCOCCCO[*])OC(=O)[*],0.000153,-3.815308569182401,2
14703,CCC(COC(=O)*)SCC(C)CO*,CCC(COC(=O)[*])SCC(C)CO[*],6.73e-05,-4.171984935776023,0
14704,CN(CCNC(=O)*)CCO*,CN(CCNC(=O)[*])CCO[*],6.95e-05,-4.158015195409886,2
14705,CCOC(OCC)C(CO*)COC(=O)*,CCOC(OCC)C(CO[*])COC(=O)[*],3.14e-05,-4.503070351926785,3
14706,CC(COCCOC(=O)*)OCCO*,CC(COCCOC(=O)[*])OCCO[*],0.000191,-3.7189666327522723,0
14707,CC(CO*)NC(=O)*,CC(CO[*])NC(=O)[*],3.41e-05,-4.467245621007502,3
14708,CSCC(CN(C)CCCN*)OC(=O)*,CSCC(CN(C)CCCN[*])OC(=O)[*],7.32e-05,-4.135488918941608,1
14709,CCN(CCNC(=O)*)CC(CSC)O*,CCN(CCNC(=O)[*])CC(CSC)O[*],7.24e-05,-4.140261433802853,2
14710,CCC(COC(=O)*)(N*)NC(C)COC,CCC(COC(=O)[*])(N[*])NC(C)COC,4.77e-05,-4.3214816209598865,2
14711,CCCCOCCOCC(COC(=O)*)O*,CCCCOCCOCC(COC(=O)[*])O[*],8.28e-05,-4.08196966321512,0
14712,CC(N*)C(C)C(=O)N(C)CCCNC(=O)*,CC(N[*])C(C)C(=O)N(C)CCCNC(=O)[*],6.36e-05,-4.196542884351586,3
14713,C=CC(CNC(CCOC(=O)*)C(C)C)O*,C=CC(CNC(CCOC(=O)[*])C(C)C)O[*],5.64e-05,-4.248720896016658,0
14714,COCCC(CN(C)CCCOC(=O)*)N*,COCCC(CN(C)CCCOC(=O)[*])N[*],0.00013,-3.8860566476931635,3
14715,CC(C)(CC(=O)NCC=CCO*)NC(=O)*,CC(C)(CC(=O)NCC=CCO[*])NC(=O)[*],3.29e-05,-4.482804102050026,0
14716,C=CC(OC(=O)*)C(=O)OCC(O*)C(C)C,C=CC(OC(=O)[*])C(=O)OCC(O[*])C(C)C,1.83e-05,-4.73754891026957,1
14717,N#CCC(CSCCCO*)OC(=O)*,N#CCC(CSCCCO[*])OC(=O)[*],6.32e-05,-4.199282921717615,3
14718,CC(CCCN*)NC(=O)C(C)NC(=O)*,CC(CCCN[*])NC(=O)C(C)NC(=O)[*],7.99e-05,-4.097453220686009,0
14719,CCC(C)(OC(=O)*)C(O*)C(=O)O,CCC(C)(OC(=O)[*])C(O[*])C(=O)O,2.12e-05,-4.673664139071248,2
14720,CCCCCC(CC(CCC)O*)OC(=O)*,CCCCCC(CC(CCC)O[*])OC(=O)[*],3.92e-05,-4.406713932979542,3
14721,C=CC(CNC(C)C(C)(C)O*)OC(=O)*,C=CC(CNC(C)C(C)(C)O[*])OC(=O)[*],4.63e-05,-4.334419008982047,3
14722,C=CC(C)(CNCC(C)CO*)OC(=O)*,C=CC(C)(CNCC(C)CO[*])OC(=O)[*],4.68e-05,-4.329754146925876,3
14723,CC(NC(=O)*)C(=O)N(C)CC(C)(C)CO*,CC(NC(=O)[*])C(=O)N(C)CC(C)(C)CO[*],4.27e-05,-4.369572124974976,2
14724,COC(=O)C(CCN*)CCNC(=O)*,COC(=O)C(CCN[*])CCNC(=O)[*],8.23e-05,-4.08460016478773,0
14725,C=CC(CO*)NCC(OC(=O)*)C(C)(C)C,C=CC(CO[*])NCC(OC(=O)[*])C(C)(C)C,4.26e-05,-4.370590400897282,0
14726,CC(C)(CNCCOCCCNC(=O)*)N*,CC(C)(CNCCOCCCNC(=O)[*])N[*],8.58e-05,-4.066512712151295,1
14727,CC(C)(C)C(OC(=O)*)C(C)(C)O*,CC(C)(C)C(OC(=O)[*])C(C)(C)O[*],2.11e-05,-4.675717544702307,0
14728,CC(N*)C(OC(=O)*)C(=O)OC(C)(C)C,CC(N[*])C(OC(=O)[*])C(=O)OC(C)(C)C,4.43e-05,-4.3535962737769305,2
14729,CN(C)N(CCO*)CCOC(=O)*,CN(C)N(CCO[*])CCOC(=O)[*],0.0001,-4.0,1
14730,CC(CO*)NCCOC(=O)*,CC(CO[*])NCCOC(=O)[*],0.000132,-3.87942606879415,0
14731,CC(C)CC(NC(=O)*)C(=O)NCCCO*,CC(C)CC(NC(=O)[*])C(=O)NCCCO[*],4.01e-05,-4.396855627379818,3
14732,CC(CCNCCNC(=O)*)NCCN*,CC(CCNCCNC(=O)[*])NCCN[*],0.000106,-3.9746941347352296,2
14733,CN(CCCN*)CCCNC(=O)*,CN(CCCN[*])CCCNC(=O)[*],9.01e-05,-4.045275209020937,0
14734,C=CCCN(CC(C)O*)C(C)COC(=O)*,C=CCCN(CC(C)O[*])C(C)COC(=O)[*],2.91e-05,-4.536107011014093,2
14735,CC(CNCC(C)NC(=O)*)N*,CC(CNCC(C)NC(=O)[*])N[*],3.09e-05,-4.510041520575165,0
14736,*[Si](CCC1OC(=O)OC1)(CCC1OC(=O)OC1)CCC*,[*][Si](CCC1OC(=O)OC1)(CCC1OC(=O)OC1)CCC[*],1.88e-05,-4.72584215073632,0
14737,*OC(=O)OC(C)C*,[*]OC(=O)OC(C)C[*],5.99e-05,-4.2225731776106885,2
14738,*OC(=O)OC(CC1=CC=CC=C1)C*,[*]OC(=O)OC(CC1=CC=CC=C1)C[*],3.72e-05,-4.429457060118103,2
14739,*OC(=O)OCCOCCOCCOCC*,[*]OC(=O)OCCOCCOCCOCC[*],0.000322,-3.492144128304169,0
14740,*CC(C(=O)OCC1OC(=O)OC1)*,[*]CC(C(=O)OCC1OC(=O)OC1)[*],0.000117,-3.9318141382538383,3
14741,*OC(C1=O)=C(C1=O)OC1=C(OCC)C=C(C(OCC)=C1)*,[*]OC(C1=O)=C(C1=O)OC1=C(OCC)C=C(C(OCC)=C1)[*],1e-05,-5.0,1
14742,*OC(=O)OCCCCC*,[*]OC(=O)OCCCCC[*],0.000188,-3.7258421507363204,1
14743,*OC(=O)OCCCCCC*,[*]OC(=O)OCCCCCC[*],0.000119,-3.9244530386074694,0
14744,*C1N(C(=O)C)C(=O)N(C(=O)C)C1*,[*]C1N(C(=O)C)C(=O)N(C(=O)C)C1[*],2.43e-05,-4.614393726401688,0
14745,*CCCCCCOCCOCCOCCOCC*,[*]CCCCCCOCCOCCOCCOCC[*],0.000484,-3.3151546383555877,2
14746,*OS(=O)OCCCC*,[*]OS(=O)OCCCC[*],0.000246,-3.6090648928966207,1
14747,*OC(=O)OCCC*,[*]OC(=O)OCCC[*],0.000102,-3.9913998282380825,3
14748,*CCOCCOCCOCCOCCOCC*,[*]CCOCCOCCOCCOCCOCC[*],0.00111,-2.9546770212133424,2
14749,*OC(=O)OCC(CC)(COCC=C)C*,[*]OC(=O)OCC(CC)(COCC=C)C[*],2.93e-05,-4.533132379645891,1
14750,*OC(=O)OCC(OC)(OC)C*,[*]OC(=O)OCC(OC)(OC)C[*],5.43e-05,-4.265200170411153,3
14751,*CCCCOCCOCCOCCOCC*,[*]CCCCOCCOCCOCCOCC[*],0.000621,-3.20690839982342,2
14752,*OC(=O)OCCCCCCCC*,[*]OC(=O)OCCCCCCCC[*],0.00015,-3.8239087409443187,1
14753,*C(=O)CCCC(=O)OC(C)CO*,[*]C(=O)CCCC(=O)OC(C)CO[*],5.45e-05,-4.2636034977233574,3
14754,*CCCCOCCOCCOCCOCCOCC*,[*]CCCCOCCOCCOCCOCCOCC[*],0.000959,-3.0181813928293364,2
14755,*OC(=O)OCCCCCCCCCCCC*,[*]OC(=O)OCCCCCCCCCCCC[*],0.000115,-3.939302159646388,1
14756,*OC(=O)OC(CC)C*,[*]OC(=O)OC(CC)C[*],5.92e-05,-4.22767829327708,1
14757,*OC(=O)OC(CCC)C*,[*]OC(=O)OC(CCC)C[*],5.31e-05,-4.274905478918531,1
14758,*C(=O)COCC(=O)OC(C)CO*,[*]C(=O)COCC(=O)OC(C)CO[*],5.33e-05,-4.273272790973428,2
14759,*OC(=O)OCCCC*,[*]OC(=O)OCCCC[*],0.000164,-3.785156151952302,1
14760,*OC(=O)OCCOCCOCCOCCOCCOCC*,[*]OC(=O)OCCOCCOCCOCCOCCOCC[*],0.000773,-3.111820506081675,1
14761,*OC(=O)OCCOCCOCC*,[*]OC(=O)OCCOCCOCC[*],0.000253,-3.596879478824182,2
14762,*OC(CCCCC*)=O,[*]OC(CCCCC[*])=O,6.18e-05,-4.209011524911184,1
14763,*OC(=O)OCCOCC*,[*]OC(=O)OCCOCC[*],0.000217,-3.6635402661514704,3
14764,*OCC*,[*]OCC[*],0.00157,-2.8041003475907664,0
14765,*NCC*,[*]NCC[*],0.00043,-3.3665315444204134,0
14766,*OC(=O)OCCCCCCCCCC*,[*]OC(=O)OCCCCCCCCCC[*],0.000165,-3.7825160557860937,2
14767,*CC(C)O*,[*]CC(C)O[*],0.000502,-3.2992962828549808,3
14768,*OCOCCOCC*,[*]OCOCCOCC[*],0.00132,-2.87942606879415,1
14769,*CCOCCOCCOCCOCC*,[*]CCOCCOCCOCCOCC[*],0.0011,-2.958607314841775,3
14770,*OC(=O)OCCOCC*,[*]OC(=O)OCCOCC[*],0.000228,-3.642065152999546,2
14771,*[Si](C)(CCC1OC(=O)OC1)CCC*,[*][Si](C)(CCC1OC(=O)OC1)CCC[*],9.33e-05,-4.0301183562535,3
14772,*CCCCCCOCCOCCOCCOCCOCC*,[*]CCCCCCOCCOCCOCCOCCOCC[*],0.000644,-3.191114132640188,1
14773,*OC(=O)OCCCCCCCCC*,[*]OC(=O)OCCCCCCCCC[*],0.000173,-3.7619538968712045,2
14774,*OC(=O)OCCCCCCC*,[*]OC(=O)OCCCCCCC[*],0.000137,-3.8632794328435933,0
14949,CCCCCCC(CCOC(=O)*)O*,CCCCCCC(CCOC(=O)[*])O[*],5.95e-05,-4.22548303427145,2
14950,CC(O*)C(C)(NC(=O)*)C(=O)O,CC(O[*])C(C)(NC(=O)[*])C(=O)O,3.1e-05,-4.508638306165727,3
14951,CC(CNC(=O)CCN*)CC(C)OC(=O)*,CC(CNC(=O)CCN[*])CC(C)OC(=O)[*],3.96e-05,-4.402304814074488,2
14952,CC(C)CC(C)NC(=O)C(CO*)NC(=O)*,CC(C)CC(C)NC(=O)C(CO[*])NC(=O)[*],2.62e-05,-4.581698708680254,2
14953,CC(C)C(CCOC(=O)*)NC(=O)CO*,CC(C)C(CCOC(=O)[*])NC(=O)CO[*],7.14e-05,-4.146301788223826,0
14954,CC(C)COCC(CNC(=O)*)O*,CC(C)COCC(CNC(=O)[*])O[*],4.23e-05,-4.373659632624958,2
14955,CCNC(=O)C(O*)C(C)(C)OC(=O)*,CCNC(=O)C(O[*])C(C)(C)OC(=O)[*],3.53e-05,-4.452225294612178,2
14956,CCCCC(C)NC(CC)(CO*)NC(=O)*,CCCCC(C)NC(CC)(CO[*])NC(=O)[*],3.1e-05,-4.508638306165727,1
14957,CCOCCCNC(CN*)CNC(=O)*,CCOCCCNC(CN[*])CNC(=O)[*],8.9e-05,-4.050609993355088,1
14958,CC(CC(C)NC(=O)CN*)NC(=O)*,CC(CC(C)NC(=O)CN[*])NC(=O)[*],3.81e-05,-4.419075024324381,3
24005,O=C(*)NCC(=O)NC(CCN*)C(F)F,O=C([*])NCC(=O)NC(CCN[*])C(F)F,5.7e-05,-4.2441251443275085,2
24006,O=C(*)OC(CN*)CC(F)(F)F,O=C([*])OC(CN[*])CC(F)(F)F,5.07e-05,-4.294992040666664,2
24007,O=C(*)NCCC(=O)NCC(F)(F)CN*,O=C([*])NCCC(=O)NCC(F)(F)CN[*],0.00011,-3.958607314841775,2
24008,O=C(*)OCCCCCS(=O)(=O)CCO*,O=C([*])OCCCCCS(=O)(=O)CCO[*],6.5e-05,-4.187086643357144,2
24009,O=C(*)NC(CC(F)F)C(=O)NCCCO*,O=C([*])NC(CC(F)F)C(=O)NCCCO[*],4.47e-05,-4.349692476868063,0
24010,O=C(*)OCC(CO*)(C(=O)O)C(=O)O,O=C([*])OCC(CO[*])(C(=O)O)C(=O)O,1.46e-05,-4.835647144215563,0
