model_id,scheme_id,scheme_name,scheme_params,regressor,ridge_alpha,n_samples,n_high_true_ge_1e4,mae_log10,rmse_log10,r2,pearson,spearman,median_abs_error_log10,p90_abs_error_log10,max_abs_error_log10,precision_at_1e4,recall_at_1e4,f1_at_1e4,threshold_enrichment_at_1e4,top100_true_ge_1e4_hit_rate,top100_enrichment,top100_mean_true_log10_cond,top100_median_true_log10_cond,tail_mae_true_ge_1e4,tail_rmse_true_ge_1e4,baseline_model_id,delta_mae_vs_baseline,delta_rmse_vs_baseline,delta_spearman_vs_baseline,delta_recall_at_1e4_vs_baseline,delta_top100_enrichment_vs_baseline,passes_screening_constraints,score_recall_at_1e4,score_top100_enrichment,score_spearman,score_tail_mae_inverse,score_global_mae_inverse,cej_screening_score,pareto_candidate,recommended_role
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,6270,701,0.13658867597106045,0.17926248510695889,0.4502463155325134,0.6865800790583919,0.6440560746178193,0.10957039047372374,0.28245275001563985,0.9417303588848709,0.6299342105263158,0.5463623395149786,0.5851795263559969,5.634361626248217,0.95,8.497146932952925,-3.6287261536389854,-3.6991057637908638,0.14552579351255276,0.18536215359728514,baseline_unweighted__ridge_alpha_1,-0.00046317146335289605,0.0010769031825854647,0.0049070319209924,0.09557774607703279,0.08944365192582104,True,0.6043165467625898,0.5999999999999992,0.5424057595122557,0.6331765789082461,0.6585722499308456,0.6033226129189622,False,not recommended
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.1,6270,701,0.14208622601128448,0.18538351152303686,0.41206199852579917,0.6758205461804965,0.6375988941505303,0.11386597605967941,0.2921932930445311,0.9240560510927471,0.5641379310344827,0.5834522111269614,0.573632538569425,5.045855674160067,0.96,8.586590584878744,-3.645710907787798,-3.718966632752272,0.13789161852417944,0.18066930996403122,baseline_unweighted__ridge_alpha_1,0.00503437857687114,0.007197929598663444,-0.001550148546296648,0.13266761768901564,0.1788873038516403,True,0.7913669064748199,0.7999999999999976,0.25697540728419416,0.7952508966343158,0.19384238388573025,0.5976008001535501,False,not recommended
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,10.0,6270,701,0.13638013834026488,0.17917704926031625,0.45077021186141464,0.6878849433520998,0.6455355768261279,0.10903135144828036,0.27869086976896146,0.8802829537153363,0.6376068376068376,0.5320970042796006,0.5800933125972006,5.702988404842898,0.95,8.497146932952925,-3.6314965364947405,-3.688246138944246,0.1468542749736697,0.18569228908878416,baseline_unweighted__ridge_alpha_1,-0.0006717090941484594,0.000991467335942825,0.006386534129301014,0.0813124108416548,0.08944365192582104,True,0.5323741007194246,0.5999999999999992,0.6078050214004737,0.6049727812811053,0.6762007689103725,0.5968305619886723,False,not recommended
smooth_sigmoid_tail_a4_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.05,Ridge,0.01,6270,701,0.14212701519051477,0.18542867744354732,0.4117754790219157,0.6756867931705534,0.6374661212541604,0.11394170720990204,0.2920517095480933,0.9242865065241306,0.5641379310344827,0.5834522111269614,0.573632538569425,5.045855674160067,0.96,8.586590584878744,-3.6474547557402146,-3.718966632752272,0.13792220139969424,0.18071283430481555,baseline_unweighted__ridge_alpha_1,0.005075167756101423,0.007243095519173903,-0.001682921442666574,0.13266761768901564,0.1788873038516403,True,0.7913669064748199,0.7999999999999976,0.2511063728396421,0.7946016190515106,0.19039431162425302,0.5958123907879973,False,not recommended
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,6270,701,0.13565087378074547,0.1775488074069664,0.4607069267004057,0.6888052044254599,0.646281933291612,0.1098857429546456,0.2794264867054836,0.8675121638485108,0.6457242582897034,0.5278174037089871,0.5808477237048666,5.775593579852268,0.95,8.497146932952925,-3.636521967358391,-3.709965388637482,0.15156717186074736,0.19166161670370682,baseline_unweighted__ridge_alpha_1,-0.0014009736536678696,-0.0006367745174070127,0.007132890594785057,0.07703281027104131,0.08944365192582104,True,0.5107913669064745,0.5999999999999992,0.6407966328181797,0.5049174971607204,0.7378484153305394,0.5922720551639433,False,not recommended
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,100.0,6270,701,0.1328177831536065,0.17444761663675978,0.4793817309175412,0.6968787754474525,0.6541663205191905,0.10710910784795935,0.2729930170597258,0.9743364812898028,0.6789883268482491,0.4978601997146933,0.574485596707819,6.073119556830987,0.94,8.407703281027104,-3.6304062568071207,-3.688246138944246,0.15787651816932816,0.19865006915924993,baseline_unweighted__ridge_alpha_1,-0.004234064280806832,-0.003737965287613637,0.015017277822363617,0.047075606276747506,0.0,True,0.3597122302158273,0.3999999999999968,0.9893146020573131,0.3709694281397588,0.9773408834318951,0.5900375247011668,True,not recommended
smooth_sigmoid_tail_a4_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.1,Ridge,0.01,6270,701,0.1406840750830895,0.18400416250988405,0.4207785739263128,0.6775003159917874,0.6372846347034099,0.11147487554430402,0.2897410057862526,0.8909648487027226,0.5857988165680473,0.5649072753209701,0.5751633986928105,5.239598544766985,0.96,8.586590584878744,-3.64182867840304,-3.714466010694877,0.14004065186467005,0.18074944196753157,baseline_unweighted__ridge_alpha_1,0.0036322276486761562,0.00581858058551063,-0.0018644079934170277,0.11412268188302427,0.1788873038516403,True,0.6978417266187051,0.7999999999999976,0.2430840215413043,0.7496266984778616,0.31237180303923634,0.5823770111905012,False,not recommended
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,6270,701,0.13589444908475473,0.17744509958312876,0.46133675438073973,0.6889312197524461,0.6476072438198346,0.11071491919802945,0.27850377792994074,0.9006366224591811,0.6464285714285715,0.5164051355206848,0.5741475019825536,5.781893213776239,0.95,8.497146932952925,-3.633554702920364,-3.702307009595429,0.15448638516635016,0.19590106481189368,baseline_unweighted__ridge_alpha_1,-0.0011573983496586115,-0.0007404823412446582,0.008458201123007658,0.06562054208273899,0.08944365192582104,True,0.4532374100719426,0.5999999999999992,0.6993800738104913,0.44294229937929624,0.7172580218687442,0.5772154154672898,False,not recommended
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,10.0,6270,701,0.13541838886928717,0.17740988577609956,0.4615505275590456,0.6890314062679652,0.64664935876413,0.1096622083004486,0.27771971386010136,0.8770748092155336,0.6551094890510949,0.5121255349500713,0.5748598879103283,5.859538511198809,0.95,8.497146932952925,-3.6318275877363204,-3.6914473847488107,0.15343492222985167,0.19311142022612582,baseline_unweighted__ridge_alpha_1,-0.0016334585651261724,-0.0007756961482738578,0.007500316067303059,0.06134094151212549,0.08944365192582104,True,0.43165467625899256,0.5999999999999992,0.6570381460559853,0.46526496532640665,0.7575012936070461,0.5727362371159629,False,not recommended
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,10.0,6270,701,0.1355474516596598,0.17713588282376705,0.4632124734194517,0.6890521283290033,0.6472249547082061,0.11017835284733613,0.2789274145247622,0.8944995031640963,0.6483516483516484,0.5049928673323824,0.5677626303127506,5.7990939160696655,0.95,8.497146932952925,-3.633554702920364,-3.702307009595429,0.15591631887704532,0.19674516928087055,baseline_unweighted__ridge_alpha_1,-0.0015043957747535308,-0.0010496991006063716,0.008075912011379138,0.054208273894436554,0.08944365192582104,True,0.3956834532374102,0.5999999999999992,0.6824815348370418,0.4125846600918311,0.7465911003677969,0.5592935343457048,False,not recommended
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,1.0,6270,701,0.13919927514169997,0.18142506730659722,0.4369020983410744,0.6810139190513814,0.6406414766730416,0.11230938455040729,0.28687576382289526,0.9196069929351633,0.6128526645768025,0.557774607703281,0.5840179238237492,5.4815780412219,0.95,8.497146932952925,-3.6435942994908816,-3.714466010694877,0.146536440911308,0.18883742311373816,baseline_unweighted__ridge_alpha_1,0.0021474277072866255,0.0032394853822237946,0.0014924339762146799,0.10699001426533522,0.08944365192582104,True,0.6618705035971222,0.5999999999999992,0.391468380724033,0.6117204310121939,0.4378878734373207,0.5512025477115141,False,not recommended
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,100.0,6270,701,0.13254973576457055,0.17408079281458805,0.4815689135028889,0.6971580780840193,0.6539870242014031,0.10692256290128377,0.2723032948783142,0.974555169539836,0.6974789915966386,0.47360912981455067,0.5641461342395923,6.238506814994186,0.94,8.407703281027104,-3.6304062568071203,-3.688246138944246,0.16207010760732574,0.2021380369089869,baseline_unweighted__ridge_alpha_1,-0.004502111669842795,-0.004104789109785373,0.014837981504576159,0.022824536376604865,0.0,True,0.23741007194244607,0.3999999999999968,0.9813890668491025,0.2819390944073205,1.0,0.5479211955165293,True,not recommended
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.1,6270,701,0.1395454032485538,0.18181464561967123,0.43448119516768047,0.6798789026741562,0.6393889171063575,0.11289877319283237,0.28753276470711364,0.9220410815125613,0.6116352201257862,0.5549215406562055,0.5818997756170532,5.470688773450328,0.95,8.497146932952925,-3.643594299490881,-3.714466010694877,0.14666906945335204,0.18909420925117976,baseline_unweighted__ridge_alpha_1,0.002493555814140458,0.0036290636952978073,0.0002398744095305494,0.10413694721825967,0.08944365192582104,True,0.6474820143884894,0.5999999999999992,0.3361007910900734,0.6089047134663518,0.4086282818818657,0.5317206111173695,False,not recommended
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.01,6270,701,0.1395828976023352,0.18185673090593912,0.43421935954659396,0.6797564069545616,0.6392512651306959,0.11306891897943228,0.2875102372168285,0.9222588180543241,0.6116352201257862,0.5549215406562055,0.5818997756170532,5.470688773450328,0.95,8.497146932952925,-3.6435942994908816,-3.714466010694877,0.1466842089663604,0.18912251391736956,baseline_unweighted__ridge_alpha_1,0.00253105016792185,0.003671148981565703,0.00010222243386892593,0.10413694721825967,0.08944365192582104,True,0.6474820143884894,0.5999999999999992,0.3300160839803647,0.608583300052948,0.40545873437747143,0.529980025557758,False,not recommended
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,1.0,6270,701,0.1384439760289283,0.18067159945086753,0.44156953657529885,0.681624972647207,0.6402695097392451,0.11167626984955303,0.2860064779251791,0.8968165410594038,0.6233552631578947,0.5406562054208274,0.5790679908326968,5.575517118402282,0.95,8.497146932952925,-3.640373816027847,-3.709965388637482,0.1485617620497971,0.1895054302435884,baseline_unweighted__ridge_alpha_1,0.0013921285945149575,0.0024860175264941053,0.001120467042418194,0.08987161198288157,0.08944365192582104,True,0.5755395683453236,0.5999999999999992,0.37502611873854796,0.5687226555882967,0.5017363246445183,0.5294589628689625,False,not recommended
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,10.0,6270,701,0.1350485817728375,0.1765684653719014,0.46664593673125365,0.6893583644387556,0.6468501115220912,0.11006639360379977,0.27708269503996064,0.9040484344163375,0.6601941747572816,0.48502139800285304,0.5592105263157895,5.905017797044445,0.95,8.497146932952925,-3.631827587736321,-3.6914473847488107,0.15952955416651965,0.1996803984644896,baseline_unweighted__ridge_alpha_1,-0.0020032656615758537,-0.0016171165524720144,0.007701068825264223,0.03423680456490724,0.08944365192582104,True,0.2949640287769782,0.5999999999999992,0.665912132264964,0.3358753044355638,0.7887625647438504,0.5256191140241492,False,not recommended
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,6270,701,0.13835296719200071,0.1810871151712292,0.4389979817706261,0.6801817152258761,0.6371423197531951,0.11220659088489482,0.28743787312834135,0.8786777542634443,0.6161290322580645,0.5449358059914408,0.5783497350492051,5.51088307026828,0.95,8.497146932952925,-3.6311608107828346,-3.709965388637482,0.14620507717620312,0.18622898134814148,baseline_unweighted__ridge_alpha_1,0.0013011197575873712,0.0029015332468557697,-0.0020067229436318,0.09415121255349496,0.08944365192582104,True,0.5971223021582731,0.5999999999999992,0.2367931943648144,0.6187553170828008,0.5094296651843628,0.5158669617526055,False,not recommended
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.1,6270,701,0.13876820728448186,0.1810343815281589,0.43932466843401896,0.680507857577022,0.6391269649129329,0.1120989930235523,0.2867490505723125,0.8987787092286439,0.6196721311475409,0.5392296718972895,0.5766590389016019,5.542573840649189,0.95,8.497146932952925,-3.6435942994908816,-3.714466010694877,0.14866966477147284,0.18971729579299235,baseline_unweighted__ridge_alpha_1,0.0017163598500685162,0.002848799603785479,-2.2077783894070002e-05,0.08844507845934374,0.08944365192582104,True,0.5683453237410069,0.5999999999999992,0.32452157207724425,0.5664318697439827,0.47432776140115324,0.5131045900224707,False,not recommended
smooth_sigmoid_tail_a6_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a6_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=6; temperature=0.2,Ridge,1.0,6270,701,0.1389203123122535,0.1823581386460797,0.43109516529121406,0.6803027496302148,0.637486955182217,0.11082853452222885,0.28566033375878075,0.8998742690894632,0.6258278145695364,0.5392296718972895,0.5793103448275861,5.59763252118544,0.95,8.497146932952925,-3.636603103844505,-3.709965388637482,0.14394474261999263,0.1824383569125511,baseline_unweighted__ridge_alpha_1,0.001868464877840148,0.004172556721706272,-0.0016620875146099445,0.08844507845934374,0.08944365192582104,True,0.5683453237410069,0.5999999999999992,0.2520273065898482,0.66674245146057,0.4614697157873987,0.5117236173404164,False,not recommended
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.01,6270,701,0.1388031990157867,0.1810735458203946,0.4390820534395232,0.680387447880374,0.6389934347736813,0.1122201089444097,0.2865905265728985,0.8989463163588285,0.6196721311475409,0.5392296718972895,0.5766590389016019,5.542573840649189,0.95,8.497146932952925,-3.6435942994908816,-3.714466010694877,0.1486809058875302,0.18974072996505492,baseline_unweighted__ridge_alpha_1,0.0017513515813733505,0.0028879638960211673,-0.00015560792314561755,0.08844507845934374,0.08944365192582104,True,0.5683453237410069,0.5999999999999992,0.31861906480294583,0.5661932196975469,0.4713697705719657,0.5114445924362675,False,not recommended
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,1.0,6270,701,0.13810404506874152,0.18092875930136787,0.43997871548310463,0.6815371066451185,0.6388462764533043,0.11059768489616273,0.2838294285412742,0.8817020436413197,0.6335616438356164,0.5278174037089871,0.5758754863813229,5.666806714478338,0.95,8.497146932952925,-3.6387601360054975,-3.709965388637482,0.14748606864766114,0.18649560761611747,baseline_unweighted__ridge_alpha_1,0.001052197634328178,0.002743177376994449,-0.00030276624352265635,0.07703281027104131,0.08944365192582104,True,0.5107913669064745,0.5999999999999992,0.3121141434318783,0.5915597368052112,0.5304720466363735,0.5084254379292318,False,not recommended
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,6270,701,0.1408699279635898,0.18520714151840062,0.41318017026331355,0.6764864918661151,0.6332372702549263,0.11238000211690835,0.29013233761246987,0.9277338293646986,0.6221122112211221,0.5378031383737518,0.5768936495791891,5.564398807926442,0.96,8.586590584878744,-3.6386735913561896,-3.714466010694877,0.1423419581922298,0.1800647066567355,baseline_unweighted__ridge_alpha_1,0.003818080529176454,0.007021559594027199,-0.0059117724419006645,0.08701854493580602,0.1788873038516403,True,0.5611510791366907,0.7999999999999976,0.06417611181533853,0.7007697291935604,0.29666091662127797,0.5027375890194655,False,not recommended
smooth_sigmoid_tail_a6_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a6_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=6; temperature=0.2,Ridge,0.1,6270,701,0.13920838210202616,0.18265738013490448,0.42922653898223884,0.6791769072001228,0.6362940693194131,0.11100508726332015,0.2860325172076126,0.8975623337916794,0.6243822075782537,0.5406562054208274,0.5795107033639143,5.584702484330458,0.95,8.497146932952925,-3.6414337283280753,-3.714466010694877,0.14407516568127193,0.18262347187705327,baseline_unweighted__ridge_alpha_1,0.002156534667612814,0.004471798210531064,-0.0028549733774138053,0.08987161198288157,0.08944365192582104,True,0.5755395683453236,0.5999999999999992,0.1992975069949905,0.6639735564974886,0.4371180257012381,0.49890813081513785,False,not recommended
smooth_sigmoid_tail_a6_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a6_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=6; temperature=0.2,Ridge,0.01,6270,701,0.13923949727400806,0.18268988024137475,0.4290234062256866,0.6790553176456121,0.6361576655567358,0.11100312778715349,0.2861047311825773,0.8972945413947051,0.6243822075782537,0.5406562054208274,0.5795107033639143,5.584702484330458,0.95,8.497146932952925,-3.641433728328075,-3.714466010694877,0.1440893399221338,0.18264385417812026,baseline_unweighted__ridge_alpha_1,0.002187649839594713,0.004504298317001332,-0.0029913771400911227,0.08987161198288157,0.08944365192582104,True,0.5755395683453236,0.5999999999999992,0.19326797534050888,0.6636726359107231,0.43448773591736745,0.49726254292864613,False,not recommended
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,6270,701,0.13866150904603217,0.1814199538775658,0.43693383949596043,0.6790441811352924,0.6359208858410559,0.11249886821710842,0.2873869863335178,0.8792274330309269,0.6142625607779578,0.5406562054208274,0.575113808801214,5.494188667728667,0.95,8.497146932952925,-3.634514799755787,-3.714466010694877,0.14634316341042417,0.18640292857954022,baseline_unweighted__ridge_alpha_1,0.0016096616116188234,0.003234371953192372,-0.003228156855771047,0.08987161198288157,0.08944365192582104,True,0.5755395683453236,0.5999999999999992,0.18280146941128012,0.6158237321724703,0.48334738972634717,0.4953208542534093,False,not recommended
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,6270,701,0.1386944539141604,0.18145610153452155,0.4367094369461546,0.6789210902740156,0.6357830132087767,0.11252036421263445,0.28746169547945327,0.8793739649869421,0.6132686084142395,0.5406562054208274,0.5746777862016679,5.48529839480354,0.95,8.497146932952925,-3.634514799755787,-3.714466010694877,0.14635797903725353,0.1864221129088461,baseline_unweighted__ridge_alpha_1,0.0016426064797470663,0.003270519610148126,-0.003366029488050204,0.08987161198288157,0.08944365192582104,True,0.5755395683453236,0.5999999999999992,0.17670700849394858,0.6155091948958542,0.4805624284181117,0.49363703728221536,False,not recommended
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.1,6270,701,0.13839717872017845,0.18124244154937072,0.4380351768492259,0.6804323561250218,0.6376401462034061,0.11114782445028681,0.2846043084526995,0.8831814744383717,0.629059829059829,0.5249643366619116,0.5723172628304822,5.626540839094334,0.95,8.497146932952925,-3.6415116307723365,-3.714466010694877,0.14759223180952097,0.18666539168550467,baseline_unweighted__ridge_alpha_1,0.0013453312857651112,0.003056859624997299,-0.001508896493420786,0.07417974322396576,0.08944365192582104,True,0.49640287769784164,0.5999999999999992,0.2587988948020258,0.5893058819941442,0.5056922880950487,0.4901102238982444,False,not recommended
smooth_sigmoid_tail_a4_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a4_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=4; temperature=0.2,Ridge,0.01,6270,701,0.13842867235543585,0.18127640367690098,0.43782454948182736,0.6803132076794548,0.6375208360869793,0.11113727143987973,0.2848106395930511,0.8833367369623533,0.6301369863013698,0.5249643366619116,0.5727626459143969,5.636175326832509,0.95,8.497146932952925,-3.641511630772337,-3.714466010694877,0.1476032944898105,0.1866841907084958,baseline_unweighted__ridge_alpha_1,0.001376824921022507,0.0030908217525275616,-0.0016282066098476378,0.07417974322396576,0.08944365192582104,True,0.49640287769784164,0.5999999999999992,0.2535249631334589,0.5890710201573541,0.5030300052986475,0.48862086586955233,False,not recommended
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,6270,701,0.14113517556809085,0.18548848016941408,0.41139600047728775,0.6752836275755125,0.6319156449478072,0.11281602412269187,0.29088483862472103,0.92917874769834,0.6221122112211221,0.5378031383737518,0.5768936495791891,5.564398807926442,0.96,8.586590584878744,-3.640182336063217,-3.714466010694877,0.14250394466945318,0.18028908967719093,baseline_unweighted__ridge_alpha_1,0.004083328133677511,0.0073028982450406565,-0.007233397749019765,0.08701854493580602,0.1788873038516403,True,0.5611510791366907,0.7999999999999976,0.0057555707083466415,0.6973307396738269,0.2742384770242497,0.4871742664305529,False,not recommended
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,6270,701,0.141163814904263,0.18551917630508027,0.4112011704456322,0.6751535693377807,0.6317854388976589,0.11284974108748846,0.2909683041245663,0.9293293210500719,0.6214876033057851,0.536376604850214,0.5758039816232772,5.558812086629491,0.96,8.586590584878744,-3.640182336063217,-3.714466010694877,0.1425211720695364,0.18031355641433638,baseline_unweighted__ridge_alpha_1,0.004111967469849653,0.007333594380706854,-0.007363603799168006,0.08559201141226819,0.1788873038516403,True,0.5539568345323741,0.7999999999999976,0.0,0.6969650002037551,0.271817479531636,0.4838065805934016,False,not recommended
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,1.0,6270,701,0.13724244367601135,0.17930935022447067,0.44995883052052965,0.6827290799757839,0.6399733017317115,0.11057711737926601,0.28341538574946956,0.8995433201469765,0.6433823529411765,0.4992867332382311,0.5622489959839357,5.754646723168583,0.95,8.497146932952925,-3.639285970781036,-3.709965388637482,0.15377574837245603,0.19367885157939713,baseline_unweighted__ridge_alpha_1,0.0001905962415980067,0.0011237683000972498,0.0008242590348845891,0.04850213980028528,0.08944365192582104,True,0.3669064748201437,0.5999999999999992,0.36193267085500375,0.45802919137441606,0.6033066542157635,0.4733135297145634,False,not recommended
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.1,6270,701,0.13754873722073624,0.179641613049835,0.4479184733429866,0.6816416481739346,0.638779018393223,0.11113275777460285,0.28350474370218426,0.9043226724340325,0.6410256410256411,0.4992867332382311,0.5613472333600642,5.733567431142324,0.95,8.497146932952925,-3.639984200006426,-3.714466010694877,0.15385412742222918,0.19382042564837834,baseline_unweighted__ridge_alpha_1,0.000496889786322896,0.001456031125461582,-0.0003700243036038886,0.04850213980028528,0.08944365192582104,True,0.3669064748201437,0.5999999999999992,0.30914109786246713,0.45636519611162113,0.5774144373247861,0.45862178329299025,False,not recommended
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.01,6270,701,0.1375812815444627,0.1796774609432418,0.44769811310407526,0.6815245679567616,0.638656235606557,0.11112815022283007,0.28376215442131747,0.9048490623848293,0.6386861313868614,0.4992867332382311,0.5604483586869496,5.712642002561513,0.95,8.497146932952925,-3.6399842000064266,-3.714466010694877,0.15386323864590035,0.19383633351642585,baseline_unweighted__ridge_alpha_1,0.0005294341100493538,0.0014918790188683806,-0.0004928070902698867,0.04850213980028528,0.08944365192582104,True,0.3669064748201437,0.5999999999999992,0.30371366181307136,0.4561717638989192,0.5746633356348942,0.45709461599772205,False,not recommended
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,6270,701,0.13746575313130008,0.1794649215049579,0.44900396977207047,0.6825688863748404,0.6395252785876728,0.11249323426582292,0.2834405860189685,0.8854111885154623,0.6235093696763203,0.5221112696148359,0.5683229813664596,5.576895503381638,0.94,8.407703281027104,-3.645705703197707,-3.718966632752272,0.15192766049520112,0.19228387852384002,baseline_unweighted__ridge_alpha_1,0.00041390569688673495,0.0012793395805844876,0.0003762358908458996,0.07132667617689009,0.0,True,0.48201438848920825,0.3999999999999968,0.3421284537579129,0.4972642864907951,0.5844294139026022,0.4511833429328934,False,not recommended
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,6270,701,0.13777543469682627,0.17980455602355422,0.4469164938791349,0.6814770668168637,0.6383253636492817,0.11258573142835981,0.28447941618088546,0.889171216410277,0.6230899830220713,0.5235378031383737,0.5689922480620154,5.5731443559891405,0.94,8.407703281027104,-3.6467943414654824,-3.718966632752272,0.1520067709000596,0.19242796840359397,baseline_unweighted__ridge_alpha_1,0.0007235872624129225,0.0016189740991807977,-0.0008236790475452116,0.07275320970042792,0.0,True,0.48920863309352497,0.3999999999999968,0.28908794401164,0.49558476448455374,0.558250794079114,0.43819508086025866,False,not recommended
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,6270,701,0.1378086450098362,0.17984127707179742,0.44669056100545024,0.6813592540205815,0.6381807145342141,0.11263357544743258,0.28449034254231165,0.889584631759929,0.6241496598639455,0.5235378031383737,0.569433669511249,5.582622492648985,0.94,8.407703281027104,-3.6467943414654824,-3.718966632752272,0.1520163751981539,0.19244407384979909,baseline_unweighted__ridge_alpha_1,0.0007567975754228518,0.0016556951474240023,-0.0009683281626128304,0.07275320970042792,0.0,True,0.48920863309352497,0.3999999999999968,0.28269393844336116,0.4953808642512946,0.555443393654653,0.4364645846479448,False,not recommended
