target_conductivity,repeat,generation_idx,num_samples,validity,uniqueness,novelty,run_csv
1,3,17,1024,0.9052734375,0.7548828125,0.583984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen17.csv
1,3,18,1024,0.9140625,0.765625,0.5634765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen18.csv
1,3,19,1024,0.9453125,0.7451171875,0.5439453125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen19.csv
1,3,20,1024,0.919921875,0.7509765625,0.5556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen20.csv
1,3,21,1024,0.927734375,0.7685546875,0.5654296875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen21.csv
1,3,22,1024,0.9140625,0.75390625,0.568359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen22.csv
1,3,23,1024,0.92578125,0.7587890625,0.583984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen23.csv
1,3,24,1024,0.9287109375,0.75,0.572265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen24.csv
1,3,25,1024,0.9306640625,0.7587890625,0.55859375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen25.csv
1,3,26,1024,0.9267578125,0.7548828125,0.5537109375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen26.csv
1,3,27,1024,0.93359375,0.7451171875,0.5595703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen27.csv
1,3,28,1024,0.921875,0.7705078125,0.5859375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen28.csv
1,3,29,1024,0.9208984375,0.755859375,0.5849609375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen29.csv
1,3,30,1024,0.9150390625,0.7333984375,0.564453125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen30.csv
1,3,31,1024,0.91796875,0.7529296875,0.5869140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen31.csv
1,3,32,1024,0.9150390625,0.74609375,0.5810546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen32.csv
1,3,33,1024,0.9365234375,0.75390625,0.5556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen33.csv
1,3,34,1024,0.931640625,0.763671875,0.580078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen34.csv
1,3,35,1024,0.8916015625,0.7412109375,0.5419921875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen35.csv
1,3,36,1024,0.923828125,0.7470703125,0.564453125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen36.csv
1,3,37,1024,0.91796875,0.748046875,0.576171875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen37.csv
1,3,38,1024,0.916015625,0.744140625,0.5712890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen38.csv
1,3,39,1024,0.9033203125,0.7470703125,0.568359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen39.csv
1,3,40,1024,0.9287109375,0.7578125,0.56640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen40.csv
1,3,41,1024,0.9189453125,0.755859375,0.580078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen41.csv
1,3,42,1024,0.916015625,0.7451171875,0.55078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen42.csv
1,3,43,1024,0.9326171875,0.7490234375,0.5703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen43.csv
1,3,44,1024,0.9189453125,0.7421875,0.5556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen44.csv
1,3,45,1024,0.919921875,0.76171875,0.56640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen45.csv
1,3,46,1024,0.90625,0.7861328125,0.6005859375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen46.csv
1,3,47,1024,0.91015625,0.7666015625,0.576171875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen47.csv
1,3,48,1024,0.9130859375,0.7568359375,0.5849609375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen48.csv
1,3,49,1024,0.92578125,0.7763671875,0.5810546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen49.csv
1,3,50,1024,0.9130859375,0.74609375,0.5634765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat03_gen50.csv
1,4,1,1024,0.912109375,0.78125,0.609375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen01.csv
1,4,2,1024,0.9287109375,0.7568359375,0.568359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen02.csv
1,4,3,1024,0.9189453125,0.779296875,0.5830078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen03.csv
1,4,4,1024,0.9140625,0.765625,0.578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen04.csv
1,4,5,1024,0.9267578125,0.7587890625,0.5703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen05.csv
1,4,6,1024,0.9013671875,0.7626953125,0.5703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen06.csv
1,4,7,1024,0.9228515625,0.7607421875,0.556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen07.csv
1,4,8,1024,0.9248046875,0.7275390625,0.576171875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen08.csv
1,4,9,1024,0.923828125,0.748046875,0.552734375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen09.csv
1,4,10,1024,0.9140625,0.767578125,0.5869140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen10.csv
1,4,11,1024,0.923828125,0.74609375,0.5439453125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen11.csv
1,4,12,1024,0.921875,0.7529296875,0.5634765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen12.csv
1,4,13,1024,0.9287109375,0.7490234375,0.58203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen13.csv
1,4,14,1024,0.9228515625,0.7490234375,0.537109375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen14.csv
1,4,15,1024,0.9228515625,0.755859375,0.5869140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen15.csv
1,4,16,1024,0.9150390625,0.765625,0.5595703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen16.csv
1,4,17,1024,0.9267578125,0.7529296875,0.5908203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen17.csv
1,4,18,1024,0.9345703125,0.75390625,0.5517578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen18.csv
1,4,19,1024,0.9208984375,0.73828125,0.556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen19.csv
1,4,20,1024,0.9296875,0.76171875,0.5908203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen20.csv
1,4,21,1024,0.9306640625,0.7548828125,0.58203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen21.csv
1,4,22,1024,0.9404296875,0.7578125,0.587890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen22.csv
1,4,23,1024,0.9287109375,0.76171875,0.556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen23.csv
1,4,24,1024,0.9140625,0.763671875,0.5791015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen24.csv
1,4,25,1024,0.9287109375,0.78125,0.5810546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen25.csv
1,4,26,1024,0.9169921875,0.7509765625,0.5888671875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen26.csv
1,4,27,1024,0.921875,0.771484375,0.580078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen27.csv
1,4,28,1024,0.92578125,0.736328125,0.541015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen28.csv
1,4,29,1024,0.912109375,0.7841796875,0.59765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen29.csv
1,4,30,1024,0.921875,0.736328125,0.5791015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen30.csv
1,4,31,1024,0.91796875,0.7646484375,0.5908203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen31.csv
1,4,32,1024,0.921875,0.7578125,0.5859375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen32.csv
1,4,33,1024,0.9228515625,0.7734375,0.5693359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen33.csv
1,4,34,1024,0.931640625,0.77734375,0.603515625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen34.csv
1,4,35,1024,0.9248046875,0.7451171875,0.544921875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen35.csv
1,4,36,1024,0.9189453125,0.7490234375,0.5654296875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen36.csv
1,4,37,1024,0.921875,0.7578125,0.572265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen37.csv
1,4,38,1024,0.927734375,0.755859375,0.58203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen38.csv
1,4,39,1024,0.9228515625,0.755859375,0.5712890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen39.csv
1,4,40,1024,0.912109375,0.7626953125,0.5849609375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen40.csv
1,4,41,1024,0.91015625,0.779296875,0.58984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen41.csv
1,4,42,1024,0.927734375,0.7421875,0.5498046875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen42.csv
1,4,43,1024,0.9248046875,0.740234375,0.548828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen43.csv
1,4,44,1024,0.9189453125,0.73828125,0.5634765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen44.csv
1,4,45,1024,0.92578125,0.7568359375,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen45.csv
1,4,46,1024,0.923828125,0.7861328125,0.591796875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen46.csv
1,4,47,1024,0.9228515625,0.7529296875,0.572265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen47.csv
1,4,48,1024,0.9248046875,0.7646484375,0.5703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen48.csv
1,4,49,1024,0.9248046875,0.74609375,0.5537109375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen49.csv
1,4,50,1024,0.9326171875,0.75390625,0.58203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat04_gen50.csv
1,5,1,1024,0.9228515625,0.7392578125,0.5654296875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen01.csv
1,5,2,1024,0.9248046875,0.7783203125,0.5986328125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen02.csv
1,5,3,1024,0.923828125,0.7685546875,0.583984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen03.csv
1,5,4,1024,0.9208984375,0.748046875,0.56640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen04.csv
1,5,5,1024,0.9384765625,0.7509765625,0.5517578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen05.csv
1,5,6,1024,0.931640625,0.748046875,0.529296875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen06.csv
1,5,7,1024,0.93359375,0.7587890625,0.5625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen07.csv
1,5,8,1024,0.9208984375,0.7578125,0.591796875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen08.csv
1,5,9,1024,0.9072265625,0.7724609375,0.58203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen09.csv
1,5,10,1024,0.9306640625,0.7392578125,0.556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen10.csv
1,5,11,1024,0.9072265625,0.7734375,0.5791015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen11.csv
1,5,12,1024,0.923828125,0.7568359375,0.568359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen12.csv
1,5,13,1024,0.9306640625,0.7666015625,0.59375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen13.csv
1,5,14,1024,0.92578125,0.7470703125,0.548828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen14.csv
1,5,15,1024,0.9169921875,0.7548828125,0.56640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen15.csv
1,5,16,1024,0.9169921875,0.7529296875,0.5419921875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen16.csv
1,5,17,1024,0.92578125,0.7353515625,0.5517578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen17.csv
1,5,18,1024,0.9306640625,0.740234375,0.548828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen18.csv
1,5,19,1024,0.923828125,0.7392578125,0.5234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen19.csv
1,5,20,1024,0.921875,0.7705078125,0.568359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen20.csv
1,5,21,1024,0.9111328125,0.775390625,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen21.csv
1,5,22,1024,0.9091796875,0.748046875,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen22.csv
1,5,23,1024,0.9072265625,0.7587890625,0.583984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen23.csv
1,5,24,1024,0.923828125,0.7490234375,0.548828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen24.csv
1,5,25,1024,0.9345703125,0.75,0.5546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen25.csv
1,5,26,1024,0.90625,0.744140625,0.5771484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen26.csv
1,5,27,1024,0.9267578125,0.740234375,0.556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen27.csv
1,5,28,1024,0.9267578125,0.724609375,0.525390625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen28.csv
1,5,29,1024,0.9248046875,0.7529296875,0.5615234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen29.csv
1,5,30,1024,0.9306640625,0.759765625,0.5830078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen30.csv
1,5,31,1024,0.916015625,0.7685546875,0.5859375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen31.csv
1,5,32,1024,0.91796875,0.765625,0.572265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen32.csv
1,5,33,1024,0.9287109375,0.748046875,0.56640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen33.csv
1,5,34,1024,0.9208984375,0.74609375,0.5615234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen34.csv
1,5,35,1024,0.919921875,0.7568359375,0.59765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen35.csv
1,5,36,1024,0.9296875,0.7421875,0.556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen36.csv
1,5,37,1024,0.9208984375,0.7490234375,0.55078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen37.csv
1,5,38,1024,0.9013671875,0.75390625,0.5849609375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen38.csv
1,5,39,1024,0.9267578125,0.736328125,0.580078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen39.csv
1,5,40,1024,0.9296875,0.75,0.57421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen40.csv
1,5,41,1024,0.919921875,0.748046875,0.5751953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen41.csv
1,5,42,1024,0.9130859375,0.76953125,0.572265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen42.csv
1,5,43,1024,0.9072265625,0.7626953125,0.5947265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen43.csv
1,5,44,1024,0.9267578125,0.7685546875,0.587890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen44.csv
1,5,45,1024,0.92578125,0.771484375,0.58203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen45.csv
1,5,46,1024,0.9248046875,0.7421875,0.5634765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen46.csv
1,5,47,1024,0.9248046875,0.7548828125,0.5673828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen47.csv
1,5,48,1024,0.912109375,0.75,0.57421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen48.csv
1,5,49,1024,0.9072265625,0.7509765625,0.56640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen49.csv
1,5,50,1024,0.923828125,0.7431640625,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat05_gen50.csv
