model_id,scheme_id,scheme_name,scheme_params,regressor,ridge_alpha,threshold_label,threshold_s_cm,threshold_log10,tp,fp,tn,fn,precision,recall,f1,predicted_positive_rate,true_positive_rate,enrichment
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2689,877,1844,860,0.7540661805945037,0.7576782192166808,0.7558678847505271,0.5687400318979267,0.5660287081339713,1.3322048330029692
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,0.1,1e-4,0.0001,-4.0,337,184,5385,364,0.6468330134357005,0.48074179743223966,0.5515548281505728,0.08309409888357257,0.11180223285486443,5.785510690787222
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,31,19,6165,55,0.62,0.36046511627906974,0.45588235294117646,0.007974481658692184,0.013716108452950558,45.20232558139535
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,0.1,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,1.0,3e-5,3e-05,-4.522878745280337,5311,617,170,172,0.8959176788124157,0.9686303118730621,0.9308561913942687,0.9454545454545454,0.874481658692185,1.0245128298657389
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,1.0,5e-5,5e-05,-4.301029995663981,2700,880,1841,849,0.7541899441340782,0.760777683854607,0.7574694908121757,0.5709728867623605,0.5660287081339713,1.3324234854101635
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,1.0,1e-4,0.0001,-4.0,338,182,5387,363,0.65,0.48216833095577744,0.5536445536445537,0.08293460925039872,0.11180223285486443,5.813837375178317
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,1.0,2e-4,0.0002,-3.6989700043360187,31,19,6165,55,0.62,0.36046511627906974,0.45588235294117646,0.007974481658692184,0.013716108452950558,45.20232558139535
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,1.0,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,10.0,3e-5,3e-05,-4.522878745280337,5327,620,167,156,0.8957457541617623,0.9715484223964983,0.9321084864391951,0.9484848484848485,0.874481658692185,1.024316228085765
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,10.0,5e-5,5e-05,-4.301029995663981,2722,867,1854,827,0.7584285316244079,0.7669766131304593,0.7626786214625945,0.572408293460925,0.5660287081339713,1.3399117760735524
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,10.0,1e-4,0.0001,-4.0,340,171,5398,361,0.6653620352250489,0.48502139800285304,0.561056105610561,0.08149920255183413,0.11180223285486443,5.951241028332463
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,10.0,2e-4,0.0002,-3.6989700043360187,32,17,6167,54,0.6530612244897959,0.37209302325581395,0.47407407407407404,0.00781499202551834,0.013716108452950558,47.61271950640721
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,10.0,3e-4,0.0003,-3.5228787452803374,15,2,6243,10,0.8823529411764706,0.6,0.7142857142857143,0.002711323763955343,0.003987240829346092,221.29411764705884
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,100.0,3e-5,3e-05,-4.522878745280337,5383,637,150,100,0.8941860465116279,0.9817618092285245,0.9359297574545771,0.960127591706539,0.874481658692185,1.0225326484822008
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,100.0,5e-5,5e-05,-4.301029995663981,2751,877,1844,798,0.7582690187431091,0.7751479289940828,0.7666155775393619,0.5786283891547049,0.5660287081339713,1.3396299654886712
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,100.0,1e-4,0.0001,-4.0,336,156,5413,365,0.6829268292682927,0.4793152639087018,0.5632858340318525,0.0784688995215311,0.11180223285486443,6.108346960787726
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,100.0,2e-4,0.0002,-3.6989700043360187,32,9,6175,54,0.7804878048780488,0.37209302325581395,0.5039370078740157,0.006539074960127592,0.013716108452950558,56.90300623936472
smooth_sigmoid_tail_a1_t0p2__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.2,Ridge,100.0,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.01,3e-5,3e-05,-4.522878745280337,5286,592,195,197,0.899285471248724,0.9640707641801933,0.9305518880380249,0.9374800637958532,0.874481658692185,1.028364016912183
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.01,5e-5,5e-05,-4.301029995663981,2743,935,1786,806,0.7457857531266993,0.7728937728937729,0.7590978275909783,0.5866028708133971,0.5660287081339713,1.3175758444926469
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.01,1e-4,0.0001,-4.0,377,247,5322,324,0.6041666666666666,0.5378031383737518,0.5690566037735849,0.09952153110047847,0.11180223285486443,5.40388730385164
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,36,25,6159,50,0.5901639344262295,0.4186046511627907,0.4897959183673469,0.009728867623604465,0.013716108452950558,43.02706824247045
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,16,3,6242,9,0.8421052631578947,0.64,0.7272727272727272,0.0030303030303030303,0.003987240829346092,211.20000000000002
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5286,591,196,197,0.8994384890250128,0.9640707641801933,0.9306338028169013,0.9373205741626794,0.874481658692185,1.0285389980278734
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2744,936,1785,805,0.7456521739130435,0.7731755424063116,0.7591644764144418,0.5869218500797448,0.5660287081339713,1.3173398507846668
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.1,1e-4,0.0001,-4.0,377,246,5323,324,0.6051364365971108,0.5378031383737518,0.5694864048338368,0.09936204146730462,0.11180223285486443,5.4125612802623175
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,36,25,6159,50,0.5901639344262295,0.4186046511627907,0.4897959183673469,0.009728867623604465,0.013716108452950558,43.02706824247045
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,0.1,3e-4,0.0003,-3.5228787452803374,16,3,6242,9,0.8421052631578947,0.64,0.7272727272727272,0.0030303030303030303,0.003987240829346092,211.20000000000002
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,1.0,3e-5,3e-05,-4.522878745280337,5289,594,193,194,0.8990311065782763,0.9646179099033376,0.9306704205525251,0.9382775119617225,0.874481658692185,1.0280731421203342
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,1.0,5e-5,5e-05,-4.301029995663981,2752,934,1787,797,0.7466087900162778,0.7754296985066216,0.760746371803732,0.5878787878787879,0.5660287081339713,1.3190298995215726
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,1.0,1e-4,0.0001,-4.0,378,245,5324,323,0.6067415730337079,0.5392296718972895,0.5709969788519638,0.09936204146730462,0.11180223285486443,5.426918206735162
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,1.0,2e-4,0.0002,-3.6989700043360187,36,23,6161,50,0.6101694915254238,0.4186046511627907,0.496551724137931,0.009409888357256778,0.013716108452950558,44.4856129286559
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,1.0,3e-4,0.0003,-3.5228787452803374,16,3,6242,9,0.8421052631578947,0.64,0.7272727272727272,0.0030303030303030303,0.003987240829346092,211.20000000000002
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,10.0,3e-5,3e-05,-4.522878745280337,5305,608,179,178,0.8971757145273127,0.9675360204267737,0.931028431028431,0.9430622009569378,0.874481658692185,1.0259514371851635
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,10.0,5e-5,5e-05,-4.301029995663981,2773,931,1790,776,0.7486501079913607,0.7813468582699352,0.7646491107128085,0.590749601275917,0.5660287081339713,1.3226362854623361
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,10.0,1e-4,0.0001,-4.0,382,241,5328,319,0.6131621187800963,0.5449358059914408,0.5770392749244713,0.09936204146730462,0.11180223285486443,5.484345912626539
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,10.0,2e-4,0.0002,-3.6989700043360187,35,23,6161,51,0.603448275862069,0.4069767441860465,0.4861111111111111,0.009250398724082934,0.013716108452950558,43.995589414595024
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,10.0,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,100.0,3e-5,3e-05,-4.522878745280337,5357,624,163,126,0.8956696204648052,0.9770198796279409,0.9345778087927425,0.9539074960127591,0.874481658692185,1.0242291665720098
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,100.0,5e-5,5e-05,-4.301029995663981,2797,931,1790,752,0.7502682403433476,0.7881093265708651,0.7687233750171775,0.5945773524720893,0.5660287081339713,1.3254950315448828
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,100.0,1e-4,0.0001,-4.0,383,220,5349,318,0.6351575456053068,0.5463623395149786,0.5874233128834356,0.09617224880382776,0.11180223285486443,5.681081042717937
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,100.0,2e-4,0.0002,-3.6989700043360187,36,16,6168,50,0.6923076923076923,0.4186046511627907,0.5217391304347826,0.008293460925039872,0.013716108452950558,50.47406082289803
smooth_sigmoid_tail_a2_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.05,Ridge,100.0,3e-4,0.0003,-3.5228787452803374,15,2,6243,10,0.8823529411764706,0.6,0.7142857142857143,0.002711323763955343,0.003987240829346092,221.29411764705884
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.01,3e-5,3e-05,-4.522878745280337,5309,605,182,174,0.8977003719986473,0.9682655480576327,0.9316486794770554,0.9432216905901116,0.874481658692185,1.0265514011365162
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.01,5e-5,5e-05,-4.301029995663981,2774,954,1767,775,0.744098712446352,0.7816286277824739,0.7624020887728459,0.5945773524720893,0.5660287081339713,1.3145953584217036
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.01,1e-4,0.0001,-4.0,367,224,5345,334,0.6209813874788495,0.5235378031383737,0.5681114551083591,0.09425837320574162,0.11180223285486443,5.554284307407113
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,36,22,6162,50,0.6206896551724138,0.4186046511627907,0.5,0.009250398724082934,0.013716108452950558,45.25260625501203
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,16,3,6242,9,0.8421052631578947,0.64,0.7272727272727272,0.0030303030303030303,0.003987240829346092,211.20000000000002
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5309,606,181,174,0.897548605240913,0.9682655480576327,0.9315669415686961,0.9433811802232854,0.874481658692185,1.0263778506037797
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2774,954,1767,775,0.744098712446352,0.7816286277824739,0.7624020887728459,0.5945773524720893,0.5660287081339713,1.3145953584217036
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.1,1e-4,0.0001,-4.0,367,224,5345,334,0.6209813874788495,0.5235378031383737,0.5681114551083591,0.09425837320574162,0.11180223285486443,5.554284307407113
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,36,22,6162,50,0.6206896551724138,0.4186046511627907,0.5,0.009250398724082934,0.013716108452950558,45.25260625501203
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,0.1,3e-4,0.0003,-3.5228787452803374,16,3,6242,9,0.8421052631578947,0.64,0.7272727272727272,0.0030303030303030303,0.003987240829346092,211.20000000000002
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,1.0,3e-5,3e-05,-4.522878745280337,5309,611,176,174,0.8967905405405405,0.9682655480576327,0.9311584670700692,0.9441786283891547,0.874481658692185,1.0255109774191482
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,1.0,5e-5,5e-05,-4.301029995663981,2780,956,1765,769,0.7441113490364025,0.7833192448577064,0.7632120796156487,0.5958532695374801,0.5660287081339713,1.314617683420187
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,1.0,1e-4,0.0001,-4.0,366,224,5345,335,0.6203389830508474,0.5221112696148359,0.5670023237800155,0.09409888357256778,0.11180223285486443,5.548538407601732
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,1.0,2e-4,0.0002,-3.6989700043360187,36,21,6163,50,0.631578947368421,0.4186046511627907,0.5034965034965034,0.00909090909090909,0.013716108452950558,46.04651162790697
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_1,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,1.0,3e-4,0.0003,-3.5228787452803374,16,3,6242,9,0.8421052631578947,0.64,0.7272727272727272,0.0030303030303030303,0.003987240829346092,211.20000000000002
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,10.0,3e-5,3e-05,-4.522878745280337,5327,618,169,156,0.8960470984020185,0.9715484223964983,0.9322716135806789,0.9481658692185008,0.874481658692185,1.0246608256393683
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,10.0,5e-5,5e-05,-4.301029995663981,2802,956,1765,747,0.7456093666844066,0.7895181741335587,0.7669358149719449,0.5993620414673047,0.5660287081339713,1.3172642234745644
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,10.0,1e-4,0.0001,-4.0,367,220,5349,334,0.6252129471890971,0.5235378031383737,0.5698757763975155,0.09362041467304626,0.11180223285486443,5.5921329227897845
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,10.0,2e-4,0.0002,-3.6989700043360187,35,18,6166,51,0.660377358490566,0.4069767441860465,0.5035971223021584,0.008452950558213716,0.013716108452950558,48.1461167178587
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_10,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,10.0,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,100.0,3e-5,3e-05,-4.522878745280337,5381,639,148,102,0.8938538205980067,0.981397045413095,0.9355820220811961,0.960127591706539,0.874481658692185,1.0221527366677918
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,100.0,5e-5,5e-05,-4.301029995663981,2832,963,1758,717,0.7462450592885376,0.797971259509721,0.7712418300653595,0.6052631578947368,0.5660287081339713,1.3183872983204086
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,100.0,1e-4,0.0001,-4.0,373,203,5366,328,0.6475694444444444,0.5320970042796006,0.5841816758026624,0.09186602870813397,0.11180223285486443,5.792097598668569
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,100.0,2e-4,0.0002,-3.6989700043360187,35,16,6168,51,0.6862745098039216,0.4069767441860465,0.510948905109489,0.008133971291866028,0.013716108452950558,50.034199726402186
smooth_sigmoid_tail_a2_t0p1__ridge_alpha_100,smooth_sigmoid_tail_a2_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.1,Ridge,100.0,3e-4,0.0003,-3.5228787452803374,15,2,6243,10,0.8823529411764706,0.6,0.7142857142857143,0.002711323763955343,0.003987240829346092,221.29411764705884
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.01,3e-5,3e-05,-4.522878745280337,5332,630,157,151,0.894330761489433,0.9724603319350721,0.9317605941459153,0.9508771929824561,0.874481658692185,1.022698135060869
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.01,5e-5,5e-05,-4.301029995663981,2766,955,1766,783,0.7433485622144584,0.779374471682164,0.7609353507565337,0.5934609250398724,0.5660287081339713,1.3132700718750787
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.01,1e-4,0.0001,-4.0,349,194,5375,352,0.6427255985267035,0.4978601997146933,0.5610932475884246,0.08660287081339713,0.11180223285486443,5.748772471843696
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,34,20,6164,52,0.6296296296296297,0.3953488372093023,0.48571428571428577,0.00861244019138756,0.013716108452950558,45.90439276485788
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p01,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,16,2,6243,9,0.8888888888888888,0.64,0.7441860465116279,0.0028708133971291866,0.003987240829346092,222.93333333333334
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5332,630,157,151,0.894330761489433,0.9724603319350721,0.9317605941459153,0.9508771929824561,0.874481658692185,1.022698135060869
smooth_sigmoid_tail_a2_t0p2__ridge_alpha_0p1,smooth_sigmoid_tail_a2_t0p2,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=2; temperature=0.2,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2768,955,1766,781,0.7434864356701585,0.7799380107072414,0.7612761276127613,0.5937799043062201,0.5660287081339713,1.3135136521983357
