model_id,scheme_id,scheme_name,scheme_params,regressor,ridge_alpha,fold,n_val,n_high_true_ge_1e4,mae_log10,rmse_log10,r2,pearson,spearman,median_abs_error_log10,p90_abs_error_log10,max_abs_error_log10
baseline_unweighted__ridge_alpha_0p01,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,0.01,0,1561,173,0.13422216058474257,0.17362468307797038,0.45829623232161343,0.686717205534114,0.6430155042071088,0.11001556997434836,0.2759591711533895,0.8667487095955368
baseline_unweighted__ridge_alpha_0p01,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,0.01,1,1559,173,0.1414645720790394,0.1872501180039453,0.41263468049705687,0.6510523248215131,0.6161533701631207,0.11211769121811699,0.2880536758601654,0.9818433800443929
baseline_unweighted__ridge_alpha_0p01,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,0.01,2,1583,171,0.1365682335609537,0.17770770131125524,0.4712544917849445,0.6959454831484727,0.645695167390409,0.11140031483471802,0.28398621097679105,0.8450168091100325
baseline_unweighted__ridge_alpha_0p01,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,0.01,3,1567,184,0.13731366224722105,0.1754505492143703,0.4746254731928179,0.6939170116376024,0.6492278012903093,0.11480578343512349,0.277137408405444,0.7348566331918143
baseline_unweighted__ridge_alpha_0p1,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,0.1,0,1561,173,0.1341836082991929,0.17357785679795631,0.4585883860785641,0.6868681485264858,0.6431782326055583,0.10985295205771628,0.276000296569495,0.8660082136289957
baseline_unweighted__ridge_alpha_0p1,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,0.1,1,1559,173,0.14143721823042218,0.18721998627386233,0.4128236994357313,0.6511429732700057,0.6162615016251553,0.11222579768247876,0.2879943688962726,0.9812875162299179
baseline_unweighted__ridge_alpha_0p1,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,0.1,2,1583,171,0.13653446291304247,0.1776717506721781,0.47146840278638624,0.6960482040430687,0.6458530548867158,0.11126818395896265,0.28388719698894177,0.8449166970069042
baseline_unweighted__ridge_alpha_0p1,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,0.1,3,1567,184,0.13728252819643375,0.17541077962792964,0.4748636207475029,0.694051199109526,0.6494269528839994,0.114803815241177,0.27712261545758815,0.7350196867122039
baseline_unweighted__ridge_alpha_1,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,1.0,0,1561,173,0.13382919201169347,0.1731434870878966,0.46129470537683104,0.6882693869661167,0.6446106658877888,0.10915147007110892,0.27552516847504016,0.8590746961668279
baseline_unweighted__ridge_alpha_1,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,1.0,1,1559,173,0.1411827341806017,0.18693691540525698,0.41459794218223855,0.6519975236019049,0.6173705921614961,0.11213034850487524,0.2881656213771095,0.9762302093440205
baseline_unweighted__ridge_alpha_1,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,1.0,2,1583,171,0.13622319781827094,0.17733987309171298,0.4734410738799779,0.6969980051723973,0.6470694594240542,0.1100115880188417,0.2821560706209516,0.8439612350767494
baseline_unweighted__ridge_alpha_1,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,1.0,3,1567,184,0.1369894766749439,0.17504141974780363,0.47707283612884155,0.6952981080987363,0.6506258793472262,0.1149879945130241,0.2765870713852437,0.7364855505878332
baseline_unweighted__ridge_alpha_10,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,10.0,0,1561,173,0.13172522958570831,0.1706627507996701,0.4766208625785039,0.6962847026298505,0.6527395142595646,0.10675912069351812,0.2733538423011912,0.8145626055772217
baseline_unweighted__ridge_alpha_10,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,10.0,1,1559,173,0.13948955323686146,0.18513722475751584,0.4258153225592475,0.6575851948151784,0.624038582336877,0.11146276129534183,0.281002004995567,0.9520124949424766
baseline_unweighted__ridge_alpha_10,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,10.0,2,1583,171,0.1343133328811845,0.17551916924723113,0.48419766728835856,0.70224085967503,0.6534442693736204,0.10757079999831642,0.27646827583779404,0.8368680838596259
baseline_unweighted__ridge_alpha_10,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,10.0,3,1567,184,0.13534842850863713,0.17291356795929924,0.4897092542806768,0.7025066291413475,0.6572086570890401,0.11444517874507909,0.2757353851770356,0.742009451532974
baseline_unweighted__ridge_alpha_100,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,100.0,0,1561,173,0.12942394369496793,0.16769079797870598,0.4946905887325177,0.705132130370378,0.6598152687710314,0.10235788303867022,0.2686634944461215,0.7536053237545
baseline_unweighted__ridge_alpha_100,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,100.0,1,1559,173,0.13671832619288019,0.18173870239822754,0.44670219661057164,0.6690532390452977,0.6344495818580578,0.10950719291688138,0.2714673902155328,0.9533290630991655
baseline_unweighted__ridge_alpha_100,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,100.0,2,1583,171,0.13184002455092383,0.1738327781084968,0.49406172654413716,0.7065427399475879,0.6607746310586319,0.108212072305367,0.2738637607982333,0.9032158037911344
baseline_unweighted__ridge_alpha_100,baseline_unweighted,Scheme A: baseline_unweighted,,Ridge,100.0,3,1567,184,0.13307451039163648,0.17045063817500627,0.5041425861915038,0.7107719426372778,0.6630587012376927,0.11151649186076096,0.2706424121647657,0.718490896877368
inverse_frequency_bins__ridge_alpha_0p01,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.01,0,1561,173,0.13419266321111675,0.17360675463864117,0.45840809892418133,0.6867127741957514,0.6430394303072977,0.10986622146086678,0.2757356356779894,0.8661586627687754
inverse_frequency_bins__ridge_alpha_0p01,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.01,1,1559,173,0.14147198215870724,0.18726784559086,0.4125234596042815,0.6509885073770026,0.6160528885186661,0.11231268840612163,0.28815059868308046,0.9814476430925181
inverse_frequency_bins__ridge_alpha_0p01,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.01,2,1583,171,0.13656365820650812,0.17770608426796752,0.4712641143334173,0.695949618849581,0.6457213692881769,0.11128325493799895,0.28373765606807166,0.8454830078856919
inverse_frequency_bins__ridge_alpha_0p01,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.01,3,1567,184,0.1373016836684834,0.17545096928861137,0.4746229574233227,0.6938948617738087,0.6492869835290249,0.11490092450817357,0.27719213990764957,0.7354945294093573
inverse_frequency_bins__ridge_alpha_0p1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.1,0,1561,173,0.13415379814750555,0.17355994323779633,0.4587001296988493,0.6868637992863933,0.6431516895881613,0.10976011206791636,0.2755482048105584,0.8654197358693407
inverse_frequency_bins__ridge_alpha_0p1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.1,1,1559,173,0.14144465365687373,0.1872376509956663,0.41271289080323814,0.651079331372854,0.6161636232305666,0.11226281226345858,0.2881684294834905,0.9808897789880464
inverse_frequency_bins__ridge_alpha_0p1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.1,2,1583,171,0.13652976492729985,0.17767022669001717,0.47147746972323057,0.696052218242635,0.6458356847664151,0.11113357886990327,0.28366503434381635,0.8453827528219877
inverse_frequency_bins__ridge_alpha_0p1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,0.1,3,1567,184,0.13727054387610121,0.1754111788433336,0.4748612304409232,0.694029117767571,0.6494348931248115,0.11503648904088237,0.2771112236749524,0.7356578909764027
inverse_frequency_bins__ridge_alpha_1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,1.0,0,1561,173,0.13380035795783538,0.17312571058540324,0.4614053165765799,0.6882658120367738,0.6446198668992869,0.1087109771039394,0.2757551882838367,0.8584996322248721
inverse_frequency_bins__ridge_alpha_1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,1.0,1,1559,173,0.1411903569352415,0.1869539750552289,0.41449109105690074,0.6519355769633206,0.6173292980313259,0.11228530120959679,0.28803154510343204,0.9758144727600508
inverse_frequency_bins__ridge_alpha_1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,1.0,2,1583,171,0.13621650365673194,0.17733921283297052,0.47344499476343316,0.6970009055926871,0.647052589957691,0.10998680151199558,0.28177742368004,0.8444258018357873
inverse_frequency_bins__ridge_alpha_1,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,1.0,3,1567,184,0.13697758050299164,0.17504161368381219,0.4770716773806636,0.6952767074408659,0.6506611597769931,0.11519372383569237,0.2764767310620796,0.7371262384257493
inverse_frequency_bins__ridge_alpha_10,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,10.0,0,1561,173,0.13169686178993223,0.17064578261637958,0.4767249315871791,0.696285920205377,0.6527709298853136,0.10660723246479664,0.27327625834802927,0.8140193624715439
inverse_frequency_bins__ridge_alpha_10,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,10.0,1,1559,173,0.13949294648776644,0.18515005322346176,0.42573574738155007,0.6575351953611469,0.6239982636336637,0.11150322943615443,0.2809129082801796,0.9515215445004261
inverse_frequency_bins__ridge_alpha_10,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,10.0,2,1583,171,0.1343089273013008,0.1755234488316472,0.484172513949889,0.7022381473980381,0.6533868575261584,0.10755086502752942,0.2764085042859872,0.837316022919409
inverse_frequency_bins__ridge_alpha_10,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,10.0,3,1567,184,0.1353367567664548,0.17291212338623174,0.4897177804963735,0.7024908519113332,0.6572355497428194,0.114537093989588,0.27561656711419774,0.7426524411051636
inverse_frequency_bins__ridge_alpha_100,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,100.0,0,1561,173,0.12939690271812931,0.1676767932266304,0.49477498737100867,0.7051375044502073,0.6598198290529171,0.10227599631199169,0.26855682937098013,0.7540314018108978
inverse_frequency_bins__ridge_alpha_100,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,100.0,1,1559,173,0.13671891155998459,0.18174399422913445,0.446669974513617,0.6690233309721952,0.63443087772946,0.10950224942419595,0.2715900305257975,0.9529580291870947
inverse_frequency_bins__ridge_alpha_100,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,100.0,2,1583,171,0.13184156493913848,0.17384382364934384,0.4939974286657747,0.7065398592926468,0.6608059196609082,0.10824419182346912,0.27363806154982734,0.9033055961751675
inverse_frequency_bins__ridge_alpha_100,inverse_frequency_bins,Scheme B: inverse_frequency_bins,q=5,Ridge,100.0,3,1567,184,0.133059865526516,0.17044438374477147,0.5041789750104063,0.7107730944896736,0.6630737256328664,0.11162094348381757,0.27066023574603615,0.7191111826705345
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,0,1561,173,0.13406973543322517,0.17374981356041747,0.4575151443072919,0.6886146735938703,0.6432849031355669,0.11036955374254731,0.2804160481750273,0.8345091286997794
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,1,1559,173,0.14093223522074827,0.18653584917228772,0.4171071644653952,0.657060960287036,0.618445762858801,0.11341468427904022,0.28643770650053374,0.889584631759929
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,2,1583,171,0.1383939784382166,0.18146300922779093,0.4486715425028258,0.6935027456040349,0.6447057300049204,0.11228381775474361,0.28517707958409644,0.8654831261206555
high_tail_step__ridge_alpha_0p01,high_tail_step,Scheme C: high_tail_step,,Ridge,0.01,3,1567,184,0.13783428501822914,0.17735948606306323,0.46313092147177715,0.6895295327524017,0.6486968998238225,0.11520144420116374,0.28540922918026657,0.8322324195804134
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,0,1561,173,0.13402749823566829,0.17370411605207,0.4578004619799625,0.688766455452358,0.6434357441994286,0.11035263750666768,0.2803296966641069,0.8342254084531522
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,1,1559,173,0.14090674556904123,0.18650904804116863,0.4172746503947663,0.6571412885923263,0.6185123499999848,0.11343925220455997,0.2865320185311401,0.889171216410277
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,2,1583,171,0.13836310716306155,0.18143060741380332,0.4488684140008917,0.6935996789326256,0.6448275265537791,0.11231806494276597,0.28522210508197393,0.8653476480219755
high_tail_step__ridge_alpha_0p1,high_tail_step,Scheme C: high_tail_step,,Ridge,0.1,3,1567,184,0.1378000228602175,0.17731662807009105,0.4633903533373861,0.6896748079717945,0.6488603328087065,0.11542463173191742,0.2855103739310636,0.8325285877377686
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,0,1561,173,0.13363159694203391,0.17328299609726247,0.4604262404899484,0.6901664933033704,0.6447661413716371,0.10950480477107893,0.2786846251977151,0.8315966103128636
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,1,1559,173,0.1406651747309326,0.18625647917735433,0.418851824556167,0.6579034268528184,0.6196966038340016,0.11330715549293213,0.2865935392559586,0.8854111885154623
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,2,1583,171,0.1380804386361514,0.18113450674634043,0.4506658754848888,0.6944892966830104,0.6460146118284992,0.11181409325737945,0.28584744655125016,0.8640585521608051
high_tail_step__ridge_alpha_1,high_tail_step,Scheme C: high_tail_step,,Ridge,1.0,3,1567,184,0.13748117903011162,0.17691985058064316,0.46578918545547976,0.6910203359454592,0.650169510420035,0.1157969964795118,0.2841633190977154,0.8351638574741136
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,0,1561,173,0.1313951919115498,0.17099064210478931,0.4746078125758979,0.6978116392677272,0.6527344570946643,0.1065632506748706,0.2748993426435975,0.8169440621838415
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,1,1559,173,0.13913834088823185,0.1846119156699671,0.4290690875891223,0.6631153931770982,0.6260889329674815,0.11214635253055949,0.28727704437978546,0.8675121638485108
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,2,1583,171,0.13645023343240917,0.17962601587742694,0.4597775014945442,0.6991538745064236,0.6520251529307873,0.10778791627706008,0.2811127981635283,0.8548176502636657
high_tail_step__ridge_alpha_10,high_tail_step,Scheme C: high_tail_step,,Ridge,10.0,3,1567,184,0.13561307661971145,0.17466019272832117,0.47934814759993916,0.698690767605794,0.6567732256350192,0.11348548422441507,0.2789695932130287,0.8446743617167982
high_tail_step__ridge_alpha_100,high_tail_step,Scheme C: high_tail_step,,Ridge,100.0,0,1561,173,0.1292106932379752,0.16892658175471967,0.4872154725252398,0.7041276482865055,0.6574485203299831,0.10107656208196492,0.2769890349661823,0.8024770193100244
high_tail_step__ridge_alpha_100,high_tail_step,Scheme C: high_tail_step,,Ridge,100.0,1,1559,173,0.13657113001232457,0.1814516274164027,0.448448797684625,0.6746204227028131,0.6347631262027502,0.1096237666291291,0.2730435342656209,0.8867856076902729
high_tail_step__ridge_alpha_100,high_tail_step,Scheme C: high_tail_step,,Ridge,100.0,2,1583,171,0.13426814454449415,0.17873559120087804,0.46512010389922864,0.7020417560280718,0.6588955331385566,0.10693975969618474,0.27432597588935187,1.0634710646370573
high_tail_step__ridge_alpha_100,high_tail_step,Scheme C: high_tail_step,,Ridge,100.0,3,1567,184,0.1330239136874688,0.17193176731118803,0.4954876491721405,0.7077653115132531,0.6621363920561097,0.1078321604995045,0.26868335009219124,0.8124577527488386
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,0,1561,173,0.13451082466033312,0.1748444751136211,0.4506580668287169,0.686915328993375,0.6407705015689795,0.10962466150904238,0.28147082842761506,0.8560496358295353
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,1,1559,173,0.14134871310612676,0.18728168156892858,0.4124366469133297,0.6569793847268183,0.6173135486863349,0.1144123610702934,0.29385683291010045,0.8630124953529994
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,2,1583,171,0.14007027151436313,0.18427034642192627,0.43148085115092083,0.6896024827910295,0.6418180669963504,0.11235784300593821,0.2906642549788341,0.8793739649869421
aggressive_high_tail_step__ridge_alpha_0p01,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.01,3,1567,184,0.13883149024078967,0.17915391534130531,0.45221245225091156,0.6855786273934478,0.6458995554807077,0.11582663647493696,0.2879561237308747,0.875390645999047
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,0,1561,173,0.13446978892399492,0.17479942144897362,0.4509411375801754,0.6870728227963604,0.6409733339475977,0.10963135240819266,0.2812533919394502,0.8557575650041969
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,1,1559,173,0.14132364631978597,0.18725559421885407,0.4126003244625889,0.6570618777087158,0.6174354327183722,0.11432483401432236,0.293748493551433,0.8627293483754759
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,2,1583,171,0.14004091746529432,0.18424001484293823,0.43166799644678044,0.6897012004810769,0.6419448005073009,0.11212944900208832,0.29035280645079825,0.8792274330309269
aggressive_high_tail_step__ridge_alpha_0p1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,0.1,3,1567,184,0.13879513991586367,0.17910986856854072,0.4524817771775249,0.6857355571129149,0.6460513775007278,0.11569531276402234,0.28793530111646193,0.8757264991386005
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,0,1561,173,0.1340810437035512,0.17438615309879898,0.45353428594098033,0.6885202275723934,0.6423448446400676,0.10897569349865632,0.28057471067993234,0.8530671445994171
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,1,1559,173,0.14108498102617978,0.1870102619418786,0.41413847555631367,0.6578447757825667,0.6184593871664927,0.11447005919421738,0.2911492151036506,0.8601727950763722
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,2,1583,171,0.13976692713390595,0.18396503909333103,0.43336318625433934,0.6906033299675449,0.6431336978165142,0.11165555126441351,0.28898275044997024,0.8778328541718174
aggressive_high_tail_step__ridge_alpha_1,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,1.0,3,1567,184,0.13846207019771137,0.17870353177848808,0.45496320869713036,0.6871854157111513,0.6472010470262541,0.11490813582620074,0.2874015240944715,0.8786777542634443
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,0,1561,173,0.13184793493201155,0.17220968407589576,0.46708976145343273,0.6962316464493241,0.6503079722734638,0.10580838188851782,0.27646018408241835,0.8386535549795093
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,1,1559,173,0.1396285714173271,0.18543159275013651,0.42398796489858037,0.6632176695223734,0.6247484461378698,0.11190864608723139,0.28830180911835457,0.8600618295904434
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,2,1583,171,0.13828569573037397,0.1826497977090163,0.44143646030219175,0.6952011709150008,0.6491133148409942,0.10993106599411373,0.2811040609860041,0.9417303588848709
aggressive_high_tail_step__ridge_alpha_10,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,10.0,3,1567,184,0.13657254162660118,0.17643024712758704,0.4687418168668923,0.6953633994114373,0.6540861963736027,0.11178793689459221,0.2838550875976945,0.8878974095901144
aggressive_high_tail_step__ridge_alpha_100,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,100.0,0,1561,173,0.12996769109799275,0.17069055964521218,0.47645028340607,0.7017388247555744,0.6543569473411256,0.10085081728438006,0.27665085278804113,0.8264508939036412
aggressive_high_tail_step__ridge_alpha_100,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,100.0,1,1559,173,0.13733326376525318,0.18264806618042378,0.44115128448448837,0.6748692763302904,0.6330972505582542,0.11110869691539804,0.2767860730209744,0.9008777144882325
aggressive_high_tail_step__ridge_alpha_100,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,100.0,2,1583,171,0.1365830176236853,0.18231004875033957,0.4435125084051408,0.6977705302428098,0.6558723698812042,0.1080431080740274,0.2794324667107503,1.148976113117083
aggressive_high_tail_step__ridge_alpha_100,aggressive_high_tail_step,Scheme D: aggressive_high_tail_step,,Ridge,100.0,3,1567,184,0.1340837059372073,0.17377466326553623,0.48461418763718,0.7052417313337279,0.6602630924578191,0.10797498467379363,0.2770805539030599,0.8449909961813633
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,0,1561,173,0.1359290503435727,0.17860020183460568,0.42680444368992676,0.6809381185009573,0.6388347715381434,0.10640186259311424,0.28940703187597183,0.8795076737792371
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,1,1559,173,0.14407051584847186,0.1907585123902522,0.3904182530290665,0.653867772716537,0.6147271344364703,0.11456409764407471,0.2900542111311447,0.8793364532288086
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,2,1583,171,0.1445051205810772,0.18985296314630448,0.396511564555202,0.6860550793612602,0.6343815076871283,0.11746924191132102,0.29754777058085274,0.9293293210500719
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,3,1567,184,0.1401112519309504,0.18254390509324686,0.4312856040105958,0.6831461053701491,0.6417080080803653,0.11448542302559739,0.28753802570864845,0.9192158227876583
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,0,1561,173,0.13589495272203497,0.17855934470247575,0.42706666565411455,0.6811077285840021,0.6389831881283771,0.10662287888370647,0.2892526667988733,0.8791848863684093
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,1,1559,173,0.14404870666929354,0.19073545250244492,0.39056562298790465,0.6539620995412737,0.6147948917733055,0.11453932873161499,0.28985895388106026,0.8795799512631541
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,2,1583,171,0.14447569384654813,0.18982823989697162,0.39666873064136066,0.6861651925878286,0.6344936496315045,0.11740604938439958,0.2971258786653383,0.92917874769834
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,3,1567,184,0.1400820501316647,0.1825088504193058,0.43150400827339974,0.6832953602596853,0.641818508725429,0.11444354978633253,0.2873819730412304,0.919467942826957
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,0,1561,173,0.13557048228142488,0.17818578803173354,0.42946137868194245,0.6826682952707407,0.6405488144517302,0.10686976133681636,0.28991837474093973,0.8762283847021131
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,1,1559,173,0.14384765091209206,0.19051938556521103,0.39194558706026106,0.6548564111209,0.6159929821020468,0.11437659885863027,0.28762930610981746,0.8819187715471326
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,2,1583,171,0.14420634034438656,0.18960632809312597,0.39807851111341863,0.6871734408411698,0.6355547909461967,0.1168831662850458,0.29562115254533444,0.9277338293646986
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,3,1567,184,0.13981608229310044,0.18218659216752336,0.43350983738774806,0.6846741975423913,0.6430661089272078,0.11445774148289445,0.2854461032755694,0.9215805237487102
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,0,1561,173,0.1336412132161597,0.17624402342216586,0.4418284182213833,0.6911886708703605,0.6490950461328454,0.10653602919696414,0.285023571263725,0.8609908561250323
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,1,1559,173,0.1426166250357237,0.18916066928433073,0.4005875154500197,0.6609908511483359,0.6222327930964922,0.11401367910112103,0.2874078642592092,0.8986796509920838
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,2,1583,171,0.14288547895896905,0.1886302164095175,0.4042600583307516,0.6924616367799167,0.6418074564604822,0.11399297603282488,0.2924174962449093,0.9169059861332807
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,3,1567,184,0.1382922952420245,0.1804121819402493,0.44449078731684877,0.6925436288389865,0.6500456710436465,0.1129275109578991,0.28422678982795446,0.9239424737041295
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,0,1561,173,0.13205890567916145,0.17511185852436362,0.4489766041163219,0.6995154372370138,0.6535617657359114,0.10527774144810653,0.2845064250794529,0.8513989336544228
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,1,1559,173,0.14066531424552448,0.18727073398260713,0.412505337160766,0.67436401114,0.6321096877697534,0.11259741334545037,0.2811535956411672,0.9361473278230239
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,2,1583,171,0.14173667017548294,0.18907370851924277,0.40145545407952765,0.6968825506649774,0.652074614817234,0.11189168732714005,0.2907004000321507,1.1479447792654724
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,3,1567,184,0.13652406445246057,0.17862684311055377,0.4554309014894954,0.7031091430855988,0.6570359802417182,0.10835782408730221,0.28916684720667835,0.8653529697014588
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,0,1561,173,0.13504711571159617,0.17458495618334346,0.452287615918335,0.6877938895251833,0.6445034748136703,0.11197381674839413,0.279289961489372,0.8154973196572177
