model_id,scheme_id,scheme_name,scheme_params,regressor,ridge_alpha,threshold_label,threshold_s_cm,threshold_log10,tp,fp,tn,fn,precision,recall,f1,predicted_positive_rate,true_positive_rate,enrichment
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,1e-4,0.0001,-4.0,376,229,5340,325,0.6214876033057851,0.536376604850214,0.5758039816232772,0.09649122807017543,0.11180223285486443,5.558812086629491
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,36,24,6160,50,0.6,0.4186046511627907,0.49315068493150693,0.009569377990430622,0.013716108452950558,43.74418604651162
recall_focused_near_threshold__ridge_alpha_0p01,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,18,4,6241,7,0.8181818181818182,0.72,0.7659574468085107,0.0035087719298245615,0.003987240829346092,205.20000000000002
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5380,672,115,103,0.8889623265036352,0.9812146635053802,0.9328131772865192,0.9652312599681021,0.874481658692185,1.0165591441141333
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2994,1274,1447,555,0.7014995313964386,0.8436179205409975,0.7660227708839709,0.6807017543859649,0.5660287081339713,1.2393356049184756
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,1e-4,0.0001,-4.0,377,229,5340,324,0.6221122112211221,0.5378031383737518,0.5768936495791891,0.09665071770334928,0.11180223285486443,5.564398807926442
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,36,24,6160,50,0.6,0.4186046511627907,0.49315068493150693,0.009569377990430622,0.013716108452950558,43.74418604651162
recall_focused_near_threshold__ridge_alpha_0p1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,0.1,3e-4,0.0003,-3.5228787452803374,18,4,6241,7,0.8181818181818182,0.72,0.7659574468085107,0.0035087719298245615,0.003987240829346092,205.20000000000002
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,3e-5,3e-05,-4.522878745280337,5387,674,113,96,0.8887972281801683,0.9824913368593835,0.9332986832986832,0.9666666666666667,0.874481658692185,1.0163703484752244
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,5e-5,5e-05,-4.301029995663981,2998,1275,1446,551,0.7016147905452843,0.8447449985911525,0.7665558680644335,0.6814992025518342,0.5660287081339713,1.239539232662421
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,1e-4,0.0001,-4.0,377,229,5340,324,0.6221122112211221,0.5378031383737518,0.5768936495791891,0.09665071770334928,0.11180223285486443,5.564398807926442
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,2e-4,0.0002,-3.6989700043360187,35,24,6160,51,0.5932203389830508,0.4069767441860465,0.48275862068965514,0.009409888357256778,0.013716108452950558,43.24990145841545
recall_focused_near_threshold__ridge_alpha_1,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,1.0,3e-4,0.0003,-3.5228787452803374,18,4,6241,7,0.8181818181818182,0.72,0.7659574468085107,0.0035087719298245615,0.003987240829346092,205.20000000000002
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,3e-5,3e-05,-4.522878745280337,5397,683,104,86,0.8876644736842105,0.9843151559365311,0.9334947677938251,0.9696969696969697,0.874481658692185,1.0150750045595478
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,5e-5,5e-05,-4.301029995663981,3022,1289,1432,527,0.7009974483878451,0.8515074668920822,0.7689567430025445,0.6875598086124401,0.5660287081339713,1.2384485774561251
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,1e-4,0.0001,-4.0,380,217,5352,321,0.6365159128978225,0.5420827389443652,0.5855161787365177,0.09521531100478468,0.11180223285486443,5.693230775847856
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,2e-4,0.0002,-3.6989700043360187,36,20,6164,50,0.6428571428571429,0.4186046511627907,0.5070422535211269,0.008931419457735247,0.013716108452950558,46.8687707641196
recall_focused_near_threshold__ridge_alpha_10,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,10.0,3e-4,0.0003,-3.5228787452803374,16,4,6241,9,0.8,0.64,0.7111111111111111,0.003189792663476874,0.003987240829346092,200.64000000000001
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,3e-5,3e-05,-4.522878745280337,5431,702,85,52,0.8855372574596445,0.9905161407988328,0.9350895316804407,0.9781499202551834,0.874481658692185,1.0126424592872463
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,5e-5,5e-05,-4.301029995663981,3097,1340,1381,452,0.6979941401848095,0.872640180332488,0.7756073127973954,0.7076555023923445,0.5660287081339713,1.233142648340027
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,1e-4,0.0001,-4.0,376,198,5371,325,0.6550522648083623,0.536376604850214,0.5898039215686274,0.09154704944178628,0.11180223285486443,5.85902667667394
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,2e-4,0.0002,-3.6989700043360187,37,16,6168,49,0.6981132075471698,0.43023255813953487,0.5323741007194245,0.008452950558213716,0.013716108452950558,50.89732338745063
recall_focused_near_threshold__ridge_alpha_100,recall_focused_near_threshold,Scheme F: recall_focused_near_threshold,,Ridge,100.0,3e-4,0.0003,-3.5228787452803374,15,3,6242,10,0.8333333333333334,0.6,0.6976744186046512,0.0028708133971291866,0.003987240829346092,209.00000000000003
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,3e-5,3e-05,-4.522878745280337,5288,598,189,195,0.8984029901461094,0.9644355279956228,0.9302489225085759,0.938755980861244,0.874481658692185,1.027354869271586
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,5e-5,5e-05,-4.301029995663981,2692,888,1833,857,0.7519553072625699,0.758523527754297,0.7552251367653249,0.5709728867623605,0.5660287081339713,1.3284755639719112
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,1e-4,0.0001,-4.0,358,218,5351,343,0.6215277777777778,0.5106990014265336,0.5606891151135474,0.09186602870813397,0.11180223285486443,5.559171421778412
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,35,24,6160,51,0.5932203389830508,0.4069767441860465,0.48275862068965514,0.009409888357256778,0.013716108452950558,43.24990145841545
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,18,5,6240,7,0.782608695652174,0.72,0.7499999999999999,0.003668261562998405,0.003987240829346092,196.27826086956523
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5288,598,189,195,0.8984029901461094,0.9644355279956228,0.9302489225085759,0.938755980861244,0.874481658692185,1.027354869271586
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2692,889,1832,857,0.7517453225356046,0.758523527754297,0.7551192145862553,0.5711323763955343,0.5660287081339713,1.328104585037543
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,1e-4,0.0001,-4.0,358,218,5351,343,0.6215277777777778,0.5106990014265336,0.5606891151135474,0.09186602870813397,0.11180223285486443,5.559171421778412
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,35,24,6160,51,0.5932203389830508,0.4069767441860465,0.48275862068965514,0.009409888357256778,0.013716108452950558,43.24990145841545
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,0.1,3e-4,0.0003,-3.5228787452803374,18,5,6240,7,0.782608695652174,0.72,0.7499999999999999,0.003668261562998405,0.003987240829346092,196.27826086956523
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,3e-5,3e-05,-4.522878745280337,5290,600,187,193,0.8981324278438031,0.9648002918110523,0.9302734546733491,0.9393939393939394,0.874481658692185,1.0270454719278945
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,5e-5,5e-05,-4.301029995663981,2693,888,1833,856,0.7520245741413013,0.7588052972668358,0.7553997194950913,0.5711323763955343,0.5660287081339713,1.3285979374093995
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,1e-4,0.0001,-4.0,358,214,5355,343,0.6258741258741258,0.5106990014265336,0.5624509033778475,0.0912280701754386,0.11180223285486443,5.598046746406233
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,2e-4,0.0002,-3.6989700043360187,35,24,6160,51,0.5932203389830508,0.4069767441860465,0.48275862068965514,0.009409888357256778,0.013716108452950558,43.24990145841545
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_1,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,1.0,3e-4,0.0003,-3.5228787452803374,18,5,6240,7,0.782608695652174,0.72,0.7499999999999999,0.003668261562998405,0.003987240829346092,196.27826086956523
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,3e-5,3e-05,-4.522878745280337,5296,612,175,187,0.896411645226811,0.9658945832573409,0.9298569045737863,0.9422647527910686,0.874481658692185,1.025077697532757
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,5e-5,5e-05,-4.301029995663981,2713,871,1850,836,0.7569754464285714,0.7644406875176106,0.7606897518575635,0.5716108452950558,0.5660287081339713,1.3373446179507305
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,1e-4,0.0001,-4.0,362,198,5371,339,0.6464285714285715,0.5164051355206848,0.5741475019825536,0.08931419457735247,0.11180223285486443,5.781893213776239
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,2e-4,0.0002,-3.6989700043360187,35,20,6164,51,0.6363636363636364,0.4069767441860465,0.49645390070921985,0.008771929824561403,0.013716108452950558,46.3953488372093
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_10,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,10.0,3e-4,0.0003,-3.5228787452803374,18,5,6240,7,0.782608695652174,0.72,0.7499999999999999,0.003668261562998405,0.003987240829346092,196.27826086956523
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,3e-5,3e-05,-4.522878745280337,5356,629,158,127,0.8949039264828739,0.9768374977202261,0.9340774328566446,0.9545454545454546,0.874481658692185,1.0233535690402369
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,5e-5,5e-05,-4.301029995663981,2741,875,1846,808,0.7580199115044248,0.7723302338686954,0.7651081646894627,0.5767145135566188,0.5660287081339713,1.3391898690145798
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,1e-4,0.0001,-4.0,358,178,5391,343,0.667910447761194,0.5106990014265336,0.5788197251414713,0.08548644338118022,0.11180223285486443,5.974034960717099
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,2e-4,0.0002,-3.6989700043360187,37,17,6167,49,0.6851851851851852,0.43023255813953487,0.5285714285714286,0.00861244019138756,0.013716108452950558,49.95478036175711
smooth_sigmoid_tail_a1_t0p05__ridge_alpha_100,smooth_sigmoid_tail_a1_t0p05,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.05,Ridge,100.0,3e-4,0.0003,-3.5228787452803374,15,2,6243,10,0.8823529411764706,0.6,0.7142857142857143,0.002711323763955343,0.003987240829346092,221.29411764705884
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,3e-5,3e-05,-4.522878745280337,5296,608,179,187,0.8970189701897019,0.9658945832573409,0.9301835426363397,0.9416267942583733,0.874481658692185,1.0257721946178062
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,5e-5,5e-05,-4.301029995663981,2712,909,1812,837,0.7489643744821872,0.7641589180050719,0.7564853556485356,0.5775119617224881,0.5660287081339713,1.3231914984512014
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,1e-4,0.0001,-4.0,346,201,5368,355,0.6325411334552102,0.49358059914407987,0.5544871794871795,0.08724082934609251,0.11180223285486443,5.657678896953165
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,2e-4,0.0002,-3.6989700043360187,35,25,6159,51,0.5833333333333334,0.4069767441860465,0.4794520547945206,0.009569377990430622,0.013716108452950558,42.52906976744186
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p01,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.01,3e-4,0.0003,-3.5228787452803374,18,5,6240,7,0.782608695652174,0.72,0.7499999999999999,0.003668261562998405,0.003987240829346092,196.27826086956523
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,3e-5,3e-05,-4.522878745280337,5295,608,179,188,0.8970015246484838,0.9657122013496261,0.9300895836992797,0.9414673046251993,0.874481658692185,1.0257522450384815
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,5e-5,5e-05,-4.301029995663981,2712,909,1812,837,0.7489643744821872,0.7641589180050719,0.7564853556485356,0.5775119617224881,0.5660287081339713,1.3231914984512014
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,1e-4,0.0001,-4.0,346,201,5368,355,0.6325411334552102,0.49358059914407987,0.5544871794871795,0.08724082934609251,0.11180223285486443,5.657678896953165
smooth_sigmoid_tail_a1_t0p1__ridge_alpha_0p1,smooth_sigmoid_tail_a1_t0p1,Scheme E: smooth_sigmoid_tail,threshold=-4; alpha=1; temperature=0.1,Ridge,0.1,2e-4,0.0002,-3.6989700043360187,35,25,6159,51,0.5833333333333334,0.4069767441860465,0.4794520547945206,0.009569377990430622,0.013716108452950558,42.52906976744186
