Trajectory ID,SMILES,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number,PSMILES,log10_cond,fold
28527,CC(CO*)CSCCCOC(=O)*,1.48,451.0,16.0,1.31,8.58e-05,4.78e-08,2.47e-08,3.42e-08,-0.0955,CC(CO[*])CSCCCOC(=O)[*],-4.066512712151295,0
28528,COCC(C)N(C)CC(CN*)OC(=O)*,1.32,463.0,31.0,1.23,8.11e-05,2.99e-08,2.28e-08,2.17e-08,0.355,COCC(C)N(C)CC(CN[*])OC(=O)[*],-4.090979145788844,1
28529,CCCCC(CC)NC(CO*)COC(=O)*,1.48,476.0,26.0,1.19,4.45e-05,4.26e-08,3.96e-08,2.44e-08,-0.487,CCCCC(CC)NC(CO[*])COC(=O)[*],-4.351639989019068,3
28530,CCCOC(=O)C(C)(CO*)COC(=O)*,1.35,463.0,26.0,1.29,1.69e-05,1.88e-08,1.41e-08,1.77e-08,-0.709,CCCOC(=O)C(C)(CO[*])COC(=O)[*],-4.772113295386326,3
28531,CCCCNC(CO*)COC(=O)*,1.38,434.0,26.0,1.23,7.43e-05,5.61e-08,2.27e-08,2.65e-08,-0.145,CCCCNC(CO[*])COC(=O)[*],-4.129011186239425,2
28532,C#CCC(COC(=O)*)NCC(COC)O*,1.36,474.0,19.0,1.28,8.73e-05,4.7e-08,1.38e-08,2.33e-08,-0.188,C#CCC(COC(=O)[*])NCC(COC)O[*],-4.0589857562944305,2
28533,CCOCC(CN(C)CCO*)OC(=O)*,1.43,464.0,19.0,1.24,0.000127,6.22e-08,2.96e-08,4.19e-08,0.11,CCOCC(CN(C)CCO[*])OC(=O)[*],-3.896196279044043,0
28534,CC(=O)C=C(C)NC(=O)C(CNC(=O)*)N*,1.27,472.0,31.0,1.43,2.97e-05,8.38e-09,3.96e-09,4.79e-09,0.0333,CC(=O)C=C(C)NC(=O)C(CNC(=O)[*])N[*],-4.527243550682788,1
28535,CCN(CCCOC(=O)*)CC(C)(C)O*,1.45,462.0,17.0,1.21,6.63e-05,4.35e-08,1.95e-08,2.06e-08,-0.234,CCN(CCCOC(=O)[*])CC(C)(C)O[*],-4.178486471595227,2
28536,CC(C)C(CNC(=O)*)C(=O)NCCN*,1.46,460.0,17.0,1.31,6.52e-05,1.8e-08,1.73e-08,1.05e-08,0.385,CC(C)C(CNC(=O)[*])C(=O)NCCN[*],-4.185752404268079,1
28537,CC(C)CNCC(COC(=O)*)O*,1.32,434.0,31.0,1.21,5.47e-05,5.08e-08,2.39e-08,2.29e-08,-0.156,CC(C)CNCC(COC(=O)[*])O[*],-4.262012673666569,3
28538,O=C(O)CCN(CCCO*)CCOC(=O)*,1.49,478.0,17.0,1.39,5.45e-05,2.39e-08,1.53e-08,1.92e-08,0.0812,O=C(O)CCN(CCCO[*])CCOC(=O)[*],-4.2636034977233574,2
28539,CCC(C)CC(C)NCC(CO*)OC(=O)*,1.49,476.0,31.0,1.19,3.53e-05,3.52e-08,1.98e-08,1.24e-08,-0.249,CCC(C)CC(C)NCC(CO[*])OC(=O)[*],-4.452225294612178,2
28540,CCCNCC(CO*)OC(=O)*,1.44,420.0,31.0,1.26,3.52e-05,2.52e-08,1.69e-08,1.73e-08,0.286,CCCNCC(CO[*])OC(=O)[*],-4.453457336521869,1
28541,CCOCC(CN(CC)CCOC(=O)*)O*,1.34,478.0,19.0,1.22,9.97e-05,5.26e-08,2.18e-08,2.48e-08,-0.134,CCOCC(CN(CC)CCOC(=O)[*])O[*],-4.001304841688344,3
28542,CC(C)(C)C(COC(=O)*)N*,1.4,404.0,31.0,1.2,3.3e-05,1.83e-08,1.23e-08,8.45e-09,-0.163,CC(C)(C)C(COC(=O)[*])N[*],-4.481486060122113,0
28543,CC(C)(CNCCCCOC(=O)*)O*,1.38,448.0,16.0,1.2,5.39e-05,3.21e-08,1.51e-08,2.47e-08,-0.0209,CC(C)(CNCCCCOC(=O)[*])O[*],-4.268411234813262,3
28544,CCC(CNCC(CC)(CC)OC(=O)*)O*,1.35,476.0,19.0,1.17,2.79e-05,2.81e-08,1.51e-08,1.78e-08,0.0531,CCC(CNCC(CC)(CC)OC(=O)[*])O[*],-4.554395796726403,2
28545,CCC(CCO*)CNCC(CC)OC(=O)*,1.44,476.0,16.0,1.17,6.01e-05,4.68e-08,3.18e-08,4.35e-08,-0.112,CCC(CCO[*])CNCC(CC)OC(=O)[*],-4.221125527997261,3
28546,CC(CNC(C)C(C)OC(=O)*)O*,1.37,434.0,19.0,1.21,6.76e-05,4.08e-08,2e-08,2.81e-08,0.0541,CC(CNC(C)C(C)OC(=O)[*])O[*],-4.170053304058364,1
28547,CCC(CNCC(C)(C)O*)OC(=O)*,1.39,448.0,19.0,1.2,5.52e-05,3.28e-08,1.66e-08,2.01e-08,0.0913,CCC(CNCC(C)(C)O[*])OC(=O)[*],-4.2580609222708015,3
28548,CC(C)(CCSCCOC(=O)*)O*,1.39,451.0,17.0,1.31,9.26e-05,4.5e-08,1.91e-08,3.08e-08,-0.227,CC(C)(CCSCCOC(=O)[*])O[*],-4.033389013318065,1
28549,CC(C)CC(CO*)NC(=O)*,1.4,404.0,31.0,1.2,3.15e-05,2.06e-08,8.88e-09,9.93e-09,-0.0853,CC(C)CC(CO[*])NC(=O)[*],-4.501689446210399,0
28550,CCC(CO*)NC(=O)CCCCOC(=O)*,1.49,476.0,14.0,1.3,8.22e-05,3.03e-08,1.2e-08,1.11e-08,0.0799,CCC(CO[*])NC(=O)CCCCOC(=O)[*],-4.0851281824599495,2
28551,CCCCC(CO*)OC(=O)*,1.39,405.0,31.0,1.23,3.18e-05,4.01e-08,1.95e-08,1.93e-08,-1.04,CCCCC(CO[*])OC(=O)[*],-4.497572880015567,0
28552,CC(CN(C)CC(C)OC(=O)*)N*,1.38,433.0,19.0,1.2,7.64e-05,3.43e-08,1.73e-08,2.19e-08,-0.148,CC(CN(C)CC(C)OC(=O)[*])N[*],-4.11690664142431,3
28553,C#CCCCC(=O)NCC(CO*)OC(=O)*,1.27,472.0,31.0,1.36,4.58e-05,1.89e-08,1.32e-08,1.18e-08,0.159,C#CCCCC(=O)NCC(CO[*])OC(=O)[*],-4.33913452199613,3
28554,CN(CCCOC(=O)*)C(C)(C)CO*,1.41,448.0,17.0,1.22,6.75e-05,3.35e-08,2.2e-08,3.07e-08,0.0802,CN(CCCOC(=O)[*])C(C)(C)CO[*],-4.170696227168975,3
28555,CCC(CN(C)CC(C)(C)OC(=O)*)O*,1.44,462.0,19.0,1.19,3.85e-05,3.24e-08,1.41e-08,2.03e-08,-0.445,CCC(CN(C)CC(C)(C)OC(=O)[*])O[*],-4.414539270491499,0
28556,CC(C)N(CCN*)CCOC(=O)*,1.38,433.0,19.0,1.22,0.000104,4.12e-08,2.35e-08,2.6e-08,0.077,CC(C)N(CCN[*])CCOC(=O)[*],-3.9829666607012197,1
28557,CCCC(C)NC(CO*)COC(=O)*,1.46,448.0,26.0,1.21,2.87e-05,2.76e-08,1.86e-08,2.51e-08,-0.524,CCCC(C)NC(CO[*])COC(=O)[*],-4.542118103266008,1
28558,CC(C)(C)C(=O)NC(CO*)COC(=O)*,1.36,462.0,26.0,1.29,4.76e-05,2.06e-08,1.6e-08,1.12e-08,0.105,CC(C)(C)C(=O)NC(CO[*])COC(=O)[*],-4.3223930472795065,3
28559,CC(C#CC#CC(C)OC(=O)*)O*,1.48,425.0,17.0,1.29,3.51e-05,3.65e-08,1.84e-08,1.92e-08,-0.517,CC(C#CC#CC(C)OC(=O)[*])O[*],-4.454692883534176,2
28560,CSCCC(N*)C(=O)NCCNC(=O)*,1.34,478.0,19.0,1.4,8.8e-05,2.38e-08,1.16e-08,1.19e-08,0.197,CSCCC(N[*])C(=O)NCCNC(=O)[*],-4.055517327849832,2
28561,CCOC(C)OC(CCO*)COC(=O)*,1.38,465.0,22.0,1.28,9.09e-05,3.5e-08,2.22e-08,2.6e-08,0.0542,CCOC(C)OC(CCO[*])COC(=O)[*],-4.041436116778033,0
28562,CC(C)(C)CN(CCO*)CCOC(=O)*,1.44,462.0,19.0,1.21,3.4e-05,2.69e-08,1.58e-08,1.32e-08,-0.187,CC(C)(C)CN(CCO[*])CCOC(=O)[*],-4.468521082957745,2
28563,CC(=O)C(C)SCC(COC(=O)*)O*,1.31,465.0,31.0,1.39,9.88e-05,3.81e-08,3.17e-08,2.28e-08,0.15,CC(=O)C(C)SCC(COC(=O)[*])O[*],-4.005243055412372,1
28564,CN(CCOC(=O)*)C(=O)C(CC#N)N*,1.47,458.0,19.0,1.43,4.83e-05,1.39e-08,1.06e-08,8.19e-09,0.328,CN(CCOC(=O)[*])C(=O)C(CC#N)N[*],-4.316052869248487,3
28565,CCC(=O)N(C)CC(C)(CO*)COC(=O)*,1.48,476.0,26.0,1.3,2.97e-05,1.6e-08,9.97e-09,1.1e-08,-0.241,CCC(=O)N(C)CC(C)(CO[*])COC(=O)[*],-4.527243550682788,2
28566,COCC(CN(C)CCCNC(=O)*)O*,1.44,463.0,17.0,1.26,0.000105,3.24e-08,1.58e-08,2.03e-08,-0.188,COCC(CN(C)CCCNC(=O)[*])O[*],-3.9788107009300617,1
28567,O=C(*)NCCNC(=O)CCCCCCN*,1.49,474.0,12.0,1.29,6.95e-05,1.74e-08,1.37e-08,1.66e-08,0.307,O=C([*])NCCNC(=O)CCCCCCN[*],-4.158015195409886,1
28568,COCC(CN(CCOC(=O)*)C(C)C)O*,1.34,478.0,19.0,1.23,4.65e-05,2.3e-08,1.26e-08,1.74e-08,0.101,COCC(CN(CCOC(=O)[*])C(C)C)O[*],-4.3325470471100465,0
28569,CC(C)OCCNCC(CO*)OC(=O)*,1.32,464.0,31.0,1.22,0.000108,5.96e-08,3.32e-08,3.51e-08,0.22,CC(C)OCCNCC(CO[*])OC(=O)[*],-3.96657624451305,2
28570,CCSCCNC(CO*)COC(=O)*,1.33,466.0,26.0,1.31,9.63e-05,5.31e-08,3.46e-08,3.52e-08,0.0405,CCSCCNC(CO[*])COC(=O)[*],-4.016373712875465,0
28571,C=C(CO*)C(=O)NOC(C)(C)COC(=O)*,1.44,476.0,16.0,1.37,8.16e-05,2.38e-08,1.84e-08,1.72e-08,0.233,C=C(CO[*])C(=O)NOC(C)(C)COC(=O)[*],-4.088309841246139,0
28572,CCC(NC(=O)*)C(O*)C(C)C,1.46,418.0,31.0,1.18,2.07e-05,2.26e-08,1.26e-08,8.49e-09,-0.382,CCC(NC(=O)[*])C(O[*])C(C)C,-4.684029654543083,0
28573,O=C(*)OCC(CO*)=NO,1.45,392.0,26.0,1.61,6.65e-05,1.64e-08,1.02e-08,1.14e-08,0.113,O=C([*])OCC(CO[*])=NO,-4.1771783546968955,1
28574,O=C(CCCCCO*)NCC#CCOC(=O)*,1.42,486.0,11.0,1.33,9.05e-05,2.62e-08,2.53e-08,1.81e-08,0.327,O=C(CCCCCO[*])NCC#CCOC(=O)[*],-4.043351420794797,3
28575,CNC(=O)CN(CCN*)CCOC(=O)*,1.44,462.0,19.0,1.35,9.28e-05,2.26e-08,1.63e-08,1.9e-08,0.315,CNC(=O)CN(CCN[*])CCOC(=O)[*],-4.032452023781138,2
28576,CCN(CCCCN*)CC(C)(C)OC(=O)*,1.45,475.0,16.0,1.19,4.15e-05,2.28e-08,1.64e-08,1.79e-08,-0.0979,CCN(CCCCN[*])CC(C)(C)OC(=O)[*],-4.3819519032879075,3
28577,CC(CCO*)CCOC(=O)*,1.39,405.0,19.0,1.24,0.000118,5.3e-08,3.13e-08,4.67e-08,0.252,CC(CCO[*])CCOC(=O)[*],-3.9281179926938745,2
28578,CC(C)N(C)CC(CNC(=O)*)O*,1.33,433.0,31.0,1.19,6.13e-05,2.74e-08,1.54e-08,1.11e-08,-0.0549,CC(C)N(C)CC(CNC(=O)[*])O[*],-4.212539525481585,2
28579,CC(C#N)(CO*)NC(=O)*,1.41,387.0,31.0,1.41,3.36e-05,1.13e-08,6.63e-09,6.3e-09,0.0136,CC(C#N)(CO[*])NC(=O)[*],-4.473660722610156,0
28580,CC(COC(=O)*)NCC(O*)C(F)(F)F,1.36,474.0,19.0,1.46,5.53e-05,3.82e-08,2.78e-08,1.98e-08,0.238,CC(COC(=O)[*])NCC(O[*])C(F)(F)F,-4.257274868695302,0
28581,O=C(*)NCCN(CCN*)CC(F)(F)F,1.37,472.0,19.0,1.47,9.28e-05,2.87e-08,1.66e-08,1.67e-08,0.216,O=C([*])NCCN(CCN[*])CC(F)(F)F,-4.032452023781138,0
28582,COCC#CC(=O)NCC(CO*)OC(=O)*,1.26,474.0,31.0,1.42,7.96e-05,2.54e-08,1.36e-08,8.31e-09,0.14,COCC#CC(=O)NCC(CO[*])OC(=O)[*],-4.099086932262331,1
28583,CCCC(CO*)OC(=O)*,1.37,391.0,31.0,1.26,4.29e-05,3.27e-08,1.47e-08,1.95e-08,-0.0602,CCCC(CO[*])OC(=O)[*],-4.367542707815276,0
28584,CCC(CNCC(C)CCOC(=O)*)O*,1.4,462.0,16.0,1.18,7.42e-05,4.93e-08,2.09e-08,3.23e-08,-0.00886,CCC(CNCC(C)CCOC(=O)[*])O[*],-4.129596094720973,0
28585,CC(C)C(CNCCCCCOC(=O)*)O*,1.49,476.0,14.0,1.18,5.16e-05,3.64e-08,1.62e-08,2.75e-08,-0.348,CC(C)C(CNCCCCCOC(=O)[*])O[*],-4.287350298372789,1
28586,CN(CCC(C)(C)OC(=O)*)CC(C)(C)O*,1.36,476.0,17.0,1.18,6.5e-05,3.35e-08,2.62e-08,1.99e-08,0.124,CN(CCC(C)(C)OC(=O)[*])CC(C)(C)O[*],-4.187086643357144,0
28587,CN(CCCNC(=O)*)CC(C)(C)O*,1.42,447.0,17.0,1.21,8.51e-05,3.28e-08,2.17e-08,1.88e-08,0.134,CN(CCCNC(=O)[*])CC(C)(C)O[*],-4.070070439915412,2
28588,O=C(*)NC(CC#CCN*)C(=O)O,1.41,429.0,19.0,1.48,8.09e-05,1.53e-08,1.62e-08,9.59e-09,0.444,O=C([*])NC(CC#CCN[*])C(=O)O,-4.092051478387727,2
28589,C#CC(C)(NC(=O)*)C(=O)NCCNCCO*,1.43,486.0,14.0,1.34,6.76e-05,1.82e-08,1.19e-08,8.92e-09,0.301,C#CC(C)(NC(=O)[*])C(=O)NCCNCCO[*],-4.170053304058364,1
28590,NOC(=O)C(O*)C(OC(=O)*)C(=O)ON,1.3,467.0,31.0,1.69,9.48e-05,2.48e-08,1.81e-08,8.69e-09,0.108,NOC(=O)C(O[*])C(OC(=O)[*])C(=O)ON,-4.023191662661934,1
28591,CCC(C)NCC(CN*)OC(=O)*,1.33,433.0,31.0,1.2,3.67e-05,2.43e-08,1.23e-08,1.37e-08,0.286,CCC(C)NCC(CN[*])OC(=O)[*],-4.435333935747911,0
28592,CCC(CCN*)NC(=O)*,1.49,389.0,26.0,1.27,4.71e-05,2.06e-08,7.77e-09,7.47e-09,-0.0426,CCC(CCN[*])NC(=O)[*],-4.326979092871104,1
28593,CC(CCCOC(=O)*)NC(=O)CCCN*,1.48,475.0,13.0,1.28,5.17e-05,1.87e-08,9.11e-09,1.36e-08,0.0119,CC(CCCOC(=O)[*])NC(=O)CCCN[*],-4.286509456906058,1
28594,C=C(CO*)COC(=O)*,1.39,375.0,26.0,1.4,0.000193,5.69e-08,3.22e-08,4.69e-08,0.304,C=C(CO[*])COC(=O)[*],-3.714442690992226,2
28595,CC(C)CNC(CO*)COC(=O)*,1.38,434.0,26.0,1.22,2.55e-05,2.49e-08,1.11e-08,1.71e-08,-0.192,CC(C)CNC(CO[*])COC(=O)[*],-4.5934598195660445,0
28596,C=CCOCC(CO*)OC(=O)*,1.45,419.0,31.0,1.32,3.68e-05,2.96e-08,1.22e-08,1.39e-08,-0.208,C=CCOCC(CO[*])OC(=O)[*],-4.434152181326482,2
28597,CN(CCOC(=O)*)CC(C)(C)O*,1.37,434.0,19.0,1.24,8.17e-05,3.95e-08,1.83e-08,2.45e-08,0.0109,CN(CCOC(=O)[*])CC(C)(C)O[*],-4.087777943467585,1
28598,COCC(CNCC(C)CCO*)OC(=O)*,1.43,478.0,16.0,1.23,9.1e-05,5.24e-08,2.41e-08,4e-08,-0.0362,COCC(CNCC(C)CCO[*])OC(=O)[*],-4.040958607678906,1
28599,CCC(COC)NCC(COC(=O)*)O*,1.32,464.0,31.0,1.25,7.98e-05,4.6e-08,1.57e-08,2.59e-08,-0.0128,CCC(COC)NCC(COC(=O)[*])O[*],-4.09799710864927,3
28600,O=C(*)OCCCNCC(O*)C(F)(F)F,1.37,474.0,17.0,1.46,4.13e-05,2.28e-08,1.57e-08,2.22e-08,0.0605,O=C([*])OCCCNCC(O[*])C(F)(F)F,-4.384049948343599,2
28601,CC(CC(OC(=O)*)C(C)C)O*,1.34,419.0,26.0,1.19,2.15e-05,2.16e-08,1.25e-08,1.91e-08,-0.302,CC(CC(OC(=O)[*])C(C)C)O[*],-4.667561540084395,3
28602,CC(N(C)CCO*)C(C)(C)OC(=O)*,1.39,448.0,19.0,1.23,3.18e-05,2.62e-08,1.93e-08,2.23e-08,-0.322,CC(N(C)CCO[*])C(C)(C)OC(=O)[*],-4.497572880015567,2
28603,CC(C)(CCOC(=O)*)O*,1.46,391.0,26.0,1.29,3e-05,1.76e-08,1.48e-08,1.57e-08,0.0405,CC(C)(CCOC(=O)[*])O[*],-4.522878745280337,3
28604,CC(C)(C)C(NC(=O)*)C(=O)NCCCO*,1.36,475.0,17.0,1.26,3.01e-05,1.12e-08,7.48e-09,5.21e-09,0.195,CC(C)(C)C(NC(=O)[*])C(=O)NCCCO[*],-4.521433504406157,2
28605,O=C(*)OC(CS)CO*,1.49,395.0,31.0,1.51,3.7e-05,1.96e-08,1.11e-08,1.22e-08,-0.113,O=C([*])OC(CS)CO[*],-4.431798275933005,3
28606,CC(NCC(C)(C)OC(=O)*)C(C)O*,1.39,448.0,19.0,1.2,3.22e-05,2.57e-08,1.38e-08,1.39e-08,-0.491,CC(NCC(C)(C)OC(=O)[*])C(C)O[*],-4.492144128304169,2
28607,O=C(*)OCC(=O)OCCCCO*,1.48,435.0,16.0,1.4,8.25e-05,2.55e-08,2.33e-08,2.7e-08,0.431,O=C([*])OCC(=O)OCCCCO[*],-4.0835460514500745,0
28608,CCN(CCOC(=O)*)C(=O)C(C)CN*,1.46,461.0,17.0,1.3,7.48e-05,3.09e-08,1.09e-08,1.27e-08,-0.29,CCN(CCOC(=O)[*])C(=O)C(C)CN[*],-4.126098402135539,0
28609,CCC(C)(CN*)OC(=O)*,1.38,390.0,31.0,1.24,2.01e-05,9.71e-09,7.33e-09,6.39e-09,-0.125,CCC(C)(CN[*])OC(=O)[*],-4.696803942579511,2
28610,CC(OC(=O)*)C(=O)NC(C)(C)CO*,1.39,448.0,19.0,1.33,6.76e-05,2.65e-08,1.24e-08,8.05e-09,-0.359,CC(OC(=O)[*])C(=O)NC(C)(C)CO[*],-4.170053304058364,3
28611,CCCCC(NC(=O)*)C(=O)NCCO*,1.45,461.0,19.0,1.3,8.33e-05,2.5e-08,1.52e-08,1.35e-08,0.158,CCCCC(NC(=O)[*])C(=O)NCCO[*],-4.079354998593212,1
28612,CCC(C)(CNC(C)C(C)OC(=O)*)O*,1.44,462.0,19.0,1.19,3.72e-05,3.7e-08,2.09e-08,2.56e-08,0.0155,CCC(C)(CNC(C)C(C)OC(=O)[*])O[*],-4.429457060118103,2
28613,CCCCCC(CNCCOC(=O)*)O*,1.44,462.0,19.0,1.19,0.000131,1.04e-07,3.96e-08,3.85e-08,-0.201,CCCCCC(CNCCOC(=O)[*])O[*],-3.8827287043442356,0
28614,CC(C)NC(=O)CC(CN*)OC(=O)*,1.44,447.0,31.0,1.33,4.89e-05,2.54e-08,9.55e-09,8.97e-09,0.13,CC(C)NC(=O)CC(CN[*])OC(=O)[*],-4.31069114087638,1
28615,O=C(*)OCC(CNCC(F)(F)F)O*,1.34,460.0,31.0,1.52,4.24e-05,3.62e-08,1.85e-08,1.14e-08,-0.498,O=C([*])OCC(CNCC(F)(F)F)O[*],-4.372634143407267,3
28616,C=CC(CO*)NC(=O)C(C)NC(=O)*,1.42,445.0,19.0,1.36,5.33e-05,1.83e-08,1.07e-08,6.33e-09,0.15,C=CC(CO[*])NC(=O)C(C)NC(=O)[*],-4.273272790973428,0
28617,CC(C)(CNC(=O)*)NC(=O)CCN*,1.43,446.0,17.0,1.34,7.38e-05,1.47e-08,1.62e-08,8.87e-09,0.562,CC(C)(CNC(=O)[*])NC(=O)CCN[*],-4.131943638176958,2
28618,CCN(CC(C)OC(=O)*)CC(C)(C)O*,1.44,462.0,19.0,1.21,3.72e-05,5.07e-08,1.93e-08,2.1e-08,-0.609,CCN(CC(C)OC(=O)[*])CC(C)(C)O[*],-4.429457060118103,3
28619,CC(OC(=O)*)C(N*)C(=O)N(C)CCC#N,1.27,472.0,31.0,1.36,5.86e-05,1.69e-08,1.59e-08,5.72e-09,0.215,CC(OC(=O)[*])C(N[*])C(=O)N(C)CCC#N,-4.23210238398191,1
28620,CC(C)CCNCC(CO*)OC(=O)*,1.43,448.0,31.0,1.21,2.51e-05,3.38e-08,2.62e-08,1.59e-08,-0.528,CC(C)CCNCC(CO[*])OC(=O)[*],-4.600326278518962,2
28621,CC(C)(O*)C(=O)OCCOC(=O)*,1.5,435.0,19.0,1.38,6.73e-05,2.62e-08,1.75e-08,1.6e-08,0.259,CC(C)(O[*])C(=O)OCCOC(=O)[*],-4.171984935776023,0
28622,CC(C#CC(C)OC(=O)*)O*,1.46,401.0,22.0,1.29,4.41e-05,1.91e-08,1.61e-08,1.1e-08,-0.101,CC(C#CC(C)OC(=O)[*])O[*],-4.355561410532162,2
28623,CCC(CCO*)OC(=O)*,1.46,391.0,26.0,1.28,0.000123,6.02e-08,3.66e-08,3.68e-08,-0.156,CCC(CCO[*])OC(=O)[*],-3.910094888560602,3
28624,C#CCN(C)CC(OC(=O)*)C(C)(C)O*,1.36,458.0,31.0,1.25,6.23e-05,4.38e-08,1.95e-08,9.65e-09,-0.311,C#CCN(C)CC(OC(=O)[*])C(C)(C)O[*],-4.205511953340831,1
28625,CN(CCCN*)CCNC(=O)*,1.42,418.0,17.0,1.26,8.13e-05,1.71e-08,2.18e-08,1.68e-08,0.629,CN(CCCN[*])CCNC(=O)[*],-4.089909454405932,0
28626,CC(O*)C(C)N(C)CC(C)(C)OC(=O)*,1.44,462.0,19.0,1.2,1.98e-05,2.64e-08,1.09e-08,1.37e-08,-0.73,CC(O[*])C(C)N(C)CC(C)(C)OC(=O)[*],-4.703334809738469,0
28627,COCC(CNC(C)(C)CO*)OC(=O)*,1.43,464.0,19.0,1.24,4.13e-05,3.11e-08,1e-08,2.31e-08,-0.272,COCC(CNC(C)(C)CO[*])OC(=O)[*],-4.384049948343599,0
28628,CCC(CC)(CNCC(C)OC(=O)*)CO*,1.36,476.0,17.0,1.18,2.5e-05,2.26e-08,1.23e-08,1.29e-08,-0.485,CCC(CC)(CNCC(C)OC(=O)[*])CO[*],-4.6020599913279625,3
28629,CCC(CNCCCCCO*)OC(=O)*,1.46,462.0,14.0,1.19,7.66e-05,4.52e-08,3.69e-08,4.8e-08,0.273,CCC(CNCCCCCO[*])OC(=O)[*],-4.115771230367396,0
28630,CC(C)CC(COC(=O)*)NC(C)C(C)O*,1.35,476.0,19.0,1.17,3.27e-05,2.68e-08,1.73e-08,2.05e-08,-0.0765,CC(C)CC(COC(=O)[*])NC(C)C(C)O[*],-4.485452247339714,0
28631,CC(CO*)NCC(COC(C)C)OC(=O)*,1.34,478.0,19.0,1.2,0.000115,6.76e-08,2.86e-08,3.2e-08,-0.0645,CC(CO[*])NCC(COC(C)C)OC(=O)[*],-3.939302159646388,1
28632,CCC(CO*)NC(=O)CCNC(=O)*,1.42,447.0,17.0,1.33,5.85e-05,1.34e-08,9.4e-09,8.68e-09,0.196,CCC(CO[*])NC(=O)CCNC(=O)[*],-4.23284413391782,0
28633,C=C(CCOC(=O)*)CO*,1.46,389.0,22.0,1.35,9.98e-05,3.4e-08,2.57e-08,3.78e-08,0.358,C=C(CCOC(=O)[*])CO[*],-4.000869458712629,2
28634,CC(C)(C)CNCC(CO*)OC(=O)*,1.43,448.0,31.0,1.17,4.37e-05,2.95e-08,2.1e-08,1.95e-08,-0.161,CC(C)(C)CNCC(CO[*])OC(=O)[*],-4.359518563029578,1
28635,CCN(CCCO*)CCC(C)OC(=O)*,1.4,462.0,16.0,1.2,0.000107,5.45e-08,4.02e-08,4.57e-08,0.185,CCN(CCCO[*])CCC(C)OC(=O)[*],-3.9706162223147903,2
28636,CCC(CNC(C)CCCO*)OC(=O)*,1.4,462.0,16.0,1.19,7.03e-05,5.97e-08,2.94e-08,3.57e-08,0.0376,CCC(CNC(C)CCCO[*])OC(=O)[*],-4.153044674980176,1
28637,CC(OC(=O)*)C(N*)C(=O)NCC(C)(C)C#N,1.43,486.0,31.0,1.33,4.11e-05,1.11e-08,1.48e-08,7.78e-09,0.474,CC(OC(=O)[*])C(N[*])C(=O)NCC(C)(C)C#N,-4.386158178123931,3
28638,CCC(C)CNCC(CO*)OC(=O)*,1.43,448.0,31.0,1.21,2.7e-05,3.21e-08,1.69e-08,1.79e-08,-0.63,CCC(C)CNCC(CO[*])OC(=O)[*],-4.568636235841013,1
28639,CCC(N*)C(=O)NC(C)CCCOC(=O)*,1.45,475.0,16.0,1.28,3.12e-05,1.08e-08,8.77e-09,9.77e-09,0.404,CCC(N[*])C(=O)NC(C)CCCOC(=O)[*],-4.505845405981558,0
28640,CC(C)=CC(=O)NC(CO*)COC(=O)*,1.37,460.0,26.0,1.36,3.94e-05,1.6e-08,7.37e-09,7.99e-09,-0.207,CC(C)=CC(=O)NC(CO[*])COC(=O)[*],-4.404503778174426,0
28641,CCCCCN(C)CC(COC(=O)*)O*,1.33,462.0,31.0,1.17,5.81e-05,6.43e-08,3.12e-08,3.11e-08,-0.439,CCCCCN(C)CC(COC(=O)[*])O[*],-4.235823867609669,1
28642,CC(C)OCC(CNCCOC(=O)*)O*,1.43,464.0,19.0,1.23,0.000144,6.24e-08,3.5e-08,2.65e-08,0.0194,CC(C)OCC(CNCCOC(=O)[*])O[*],-3.8416375079047502,1
28643,CCC(C)N(CC)CC(CO*)OC(=O)*,1.33,462.0,31.0,1.2,3.35e-05,3.17e-08,1.72e-08,1.53e-08,-1.26,CCC(C)N(CC)CC(CO[*])OC(=O)[*],-4.474955192963154,2
28644,CC=CC(=O)NC(CO*)COC(=O)*,1.47,446.0,26.0,1.4,3.72e-05,1.06e-08,1.07e-08,7.42e-09,0.546,CC=CC(=O)NC(CO[*])COC(=O)[*],-4.429457060118103,3
28645,CCC(CNC(=O)*)C(=O)NCCC(C)O*,1.45,475.0,16.0,1.28,3.3e-05,1.66e-08,9.2e-09,8.24e-09,0.0382,CCC(CNC(=O)[*])C(=O)NCCC(C)O[*],-4.481486060122113,2
28646,O=C(*)NCCC(=O)NCCCCN*,1.47,446.0,14.0,1.35,6.76e-05,1.53e-08,9.55e-09,1.02e-08,0.34,O=C([*])NCCC(=O)NCCCCN[*],-4.170053304058364,1
28647,CCOCC(CNC(CC)CO*)OC(=O)*,1.34,478.0,19.0,1.21,0.000112,5.84e-08,3.22e-08,3.73e-08,0.224,CCOCC(CNC(CC)CO[*])OC(=O)[*],-3.9507819773298185,3
28648,O=C(CCCCOC(=O)*)NCCO*,1.45,448.0,14.0,1.37,7.01e-05,1.97e-08,1.16e-08,1.27e-08,0.26,O=C(CCCCOC(=O)[*])NCCO[*],-4.154281982033341,3
